@relation pvt_189_lifetimes

@attribute "unit_id" integer
@attribute "type" string
@attribute "gained" integer
@attribute "lost" integer
@attribute "completed" integer
@attribute "observable" integer

@data

2,Protoss Probe,0,31165,0,0
6,Protoss Probe,0,31165,0,0
7,Protoss Nexus,0,31165,0,0
53,Protoss Assimilator,20034,31165,20704,20034
64,Protoss Assimilator,30352,31165,31022,30352
79,Protoss Assimilator,9186,31165,9856,9186
82,Protoss Assimilator,2333,31165,3003,2333
108,Protoss Probe,0,31165,0,0
119,Protoss Probe,0,8368,0,0
132,Protoss Probe,6,17329,307,307
134,Protoss Probe,388,31165,689,689
136,Protoss Probe,690,31165,991,991
138,Protoss Probe,992,31165,1293,1293
140,Protoss Pylon,1184,31165,1705,1184
141,Protoss Probe,1294,31165,1595,1595
145,Protoss Probe,1705,31165,2006,2006
146,Protoss Gateway,1840,31165,2811,1840
147,Protoss Probe,2007,31165,2308,2308
149,Protoss Probe,2309,31165,2610,2610
152,Protoss Probe,2611,31165,2912,2912
154,Protoss Probe,2913,31165,3214,3214
155,Protoss Cybernetics Core,2922,31165,3893,2922
157,Protoss Probe,3215,31165,3516,3516
159,Protoss Pylon,3318,31165,3839,3318
161,Protoss Probe,3517,31165,3818,3818
165,Protoss Probe,3819,31165,4120,4120
166,Protoss Dragoon,3906,13651,4657,4657
168,Protoss Probe,4121,17255,4422,4422
171,Protoss Probe,4423,31165,4724,4724
173,Protoss Pylon,4520,31165,5041,4520
175,Protoss Robotics Facility,4788,31165,6059,4788
176,Protoss Probe,4804,31165,5105,5105
178,Protoss Dragoon,4998,17404,5749,5749
179,Protoss Probe,5136,31165,5437,5437
181,Protoss Citadel of Adun,5318,31165,6289,5318
183,Protoss Probe,5438,31165,5739,5739
187,Protoss Probe,5740,31165,6041,6041
189,Protoss Dragoon,5750,14810,6501,6501
190,Protoss Gateway,5997,31165,6968,5997
191,Protoss Probe,6042,19944,6343,6343
192,Protoss Pylon,6148,31165,6669,6148
195,Protoss Templar Archives,6308,31165,7279,6308
196,Protoss Probe,6368,31165,6669,6669
198,Protoss Shuttle,6630,9384,7531,7531
200,Protoss Probe,6720,31165,7021,7021
203,Protoss Probe,7022,27440,7323,7323
205,Protoss Probe,7324,7595,-1,-1
206,Protoss Dark Templar,7392,9384,8143,8143
207,Protoss Dark Templar,7394,10544,8145,8145
211,Protoss Pylon,7642,31165,8163,7642
215,Protoss Nexus,7950,31165,9821,7950
218,Protoss Dark Templar,8144,8505,-1,-1
221,Protoss Dark Templar,8266,8513,-1,-1
224,Protoss Probe,8436,31165,8737,8737
226,Protoss Stargate,8621,31165,9742,8621
228,Protoss Probe,8738,31165,9039,9039
233,Protoss Probe,9040,31165,9341,9341
234,Protoss Dragoon,9076,14520,9827,9827
235,Protoss Dragoon,9080,14037,9831,9831
239,Protoss Probe,9342,31165,9643,9643
242,Protoss Probe,9644,31165,9945,9945
245,Protoss Dragoon,9828,17340,10579,10579
246,Protoss Dragoon,9832,14746,10583,10583
247,Protoss Probe,9946,31165,10247,10247
248,Protoss Probe,9964,31165,10265,10265
249,Protoss Probe,10248,31165,10549,10549
251,Protoss Probe,10304,31165,10605,10605
254,Protoss Arbiter Tribunal,10471,31165,11442,10471
256,Protoss Dragoon,10580,17244,11331,11331
257,Protoss Dragoon,10584,13979,11335,11335
258,Protoss Probe,10616,31165,10917,10917
259,Protoss Probe,10634,31165,10935,10935
262,Protoss Observatory,10748,31165,11269,10748
263,Protoss Pylon,10772,31165,11293,10772
267,Protoss Probe,10918,31165,11219,11219
268,Protoss Pylon,11060,15039,11581,11060
270,Protoss Probe,11096,31165,11397,11397
271,Protoss Gateway,11150,31165,12121,11150
272,Protoss Gateway,11239,31165,12210,11239
273,Protoss Probe,11272,13047,11573,11573
277,Protoss Observer,11418,24201,12019,12019
278,Protoss Probe,11524,31165,11825,11825
279,Protoss Probe,11574,31165,11875,11875
280,Protoss Arbiter,11644,17389,14045,14045
283,Protoss Pylon,11738,15266,12259,11738
285,Protoss Zealot,11854,14028,12455,12455
286,Protoss Zealot,11858,13706,12459,12459
288,Protoss Nexus,12010,31165,13881,12010
293,Protoss Pylon,12178,14298,12699,12178
299,Protoss Dragoon,12456,16967,13207,13207
300,Protoss Dragoon,12460,18393,13211,13211
301,Protoss Zealot,12472,25525,13073,13073
302,Protoss Zealot,12478,17533,13079,13079
303,Protoss Probe,12520,31165,12821,12821
304,Protoss Probe,12554,31165,12855,12855
311,Protoss Observer,12650,22142,13251,13251
316,Protoss Pylon,12818,15569,13339,12818
318,Protoss Pylon,12904,15781,13425,12904
320,Protoss Probe,13010,13053,-1,-1
326,Protoss Dragoon,13208,26351,13959,13959
327,Protoss Dragoon,13212,17342,13963,13963
328,Protoss Zealot,13242,20017,13843,13843
329,Protoss Zealot,13264,20017,13865,13865
342,Protoss Zealot,13844,17455,14445,14445
343,Protoss Zealot,13866,21419,14467,14467
344,Protoss Zealot,13960,20087,14561,14561
345,Protoss Zealot,13964,17568,14565,14565
354,Protoss Arbiter,14214,24780,16615,16615
358,Protoss Gateway,14454,31165,15425,14454
364,Protoss Dragoon,14562,17420,15313,15313
365,Protoss Dragoon,14566,17391,15317,15317
366,Protoss Dragoon,14570,18673,15321,15321
367,Protoss Dragoon,14596,17471,15347,15347
373,Protoss Pylon,14993,31165,15514,14993
374,Protoss Pylon,15070,31165,15591,15070
375,Protoss Pylon,15110,31165,15631,15110
383,Protoss Dragoon,15514,17387,16265,16265
384,Protoss Dragoon,15514,17328,16265,16265
385,Protoss Dragoon,15514,17391,16265,16265
