@relation pvt_049_lifetimes

@attribute "unit_id" integer
@attribute "type" string
@attribute "gained" integer
@attribute "lost" integer
@attribute "completed" integer
@attribute "observable" integer

@data

1,Protoss Probe,0,34872,0,0
2,Protoss Probe,0,34872,0,0
3,Protoss Probe,0,34872,0,0
4,Protoss Probe,0,34872,0,0
5,Protoss Nexus,0,34872,0,0
84,Protoss Assimilator,8058,33129,8728,8058
102,Protoss Assimilator,3320,34872,3990,3320
110,Protoss Assimilator,22357,34872,23027,22357
118,Protoss Assimilator,27137,34872,27807,27137
142,Protoss Assimilator,11101,34872,11771,11101
156,Protoss Probe,6,34872,307,307
158,Protoss Probe,374,34872,675,675
160,Protoss Probe,676,34872,977,977
162,Protoss Probe,978,30298,1279,1279
164,Protoss Pylon,1193,34872,1714,1193
165,Protoss Probe,1280,34872,1581,1581
169,Protoss Probe,1714,32829,2015,2015
170,Protoss Probe,2016,34872,2317,2317
173,Protoss Probe,2318,34872,2619,2619
175,Protoss Nexus,2626,33229,4497,2626
177,Protoss Probe,2716,34872,3017,3017
179,Protoss Gateway,3054,34872,4025,3054
180,Protoss Probe,3208,29280,3509,3509
182,Protoss Probe,3510,34872,3811,3811
186,Protoss Gateway,3886,34872,4857,3886
188,Protoss Cybernetics Core,4070,34872,5041,4070
190,Protoss Zealot,4216,7389,4817,4817
192,Protoss Probe,4522,34872,4823,4823
193,Protoss Probe,4528,32755,4829,4829
195,Protoss Probe,4960,30224,5261,5261
196,Protoss Probe,4964,32876,5265,5265
198,Protoss Dragoon,5072,7359,5823,5823
201,Protoss Dragoon,5196,7157,5947,5947
202,Protoss Pylon,5430,32755,5951,5430
204,Protoss Probe,5460,34872,5761,5761
208,Protoss Dragoon,6052,17315,6803,6803
209,Protoss Dragoon,6058,17350,6809,6809
210,Protoss Probe,6094,34872,6395,6395
212,Protoss Probe,6144,30242,6445,6445
213,Protoss Probe,6396,34872,6697,6697
215,Protoss Probe,6446,34872,6747,6747
216,Protoss Pylon,6469,32826,6990,6469
220,Protoss Dragoon,7148,22229,7899,7899
221,Protoss Dragoon,7156,17426,7907,7907
224,Protoss Probe,7398,34872,7699,7699
225,Protoss Probe,7434,29356,7735,7735
227,Protoss Citadel of Adun,7526,32903,8497,7526
228,Protoss Probe,7700,34872,8001,8001
229,Protoss Probe,7736,34872,8037,8037
232,Protoss Dragoon,7900,17386,8651,8651
233,Protoss Dragoon,7908,22115,8659,8659
234,Protoss Probe,8002,30775,8303,8303
240,Protoss Probe,8442,30748,8743,8743
242,Protoss Nexus,8447,34872,10318,8447
244,Protoss Robotics Facility,8688,34872,9959,8688
245,Protoss Pylon,8693,34872,9214,8693
247,Protoss Pylon,8737,34872,9258,8737
250,Protoss Pylon,8912,34872,9433,8912
253,Protoss Templar Archives,9037,34872,10008,9037
256,Protoss Dragoon,9418,17355,10169,10169
257,Protoss Dragoon,9426,14958,10177,10177
259,Protoss Probe,9444,18171,9745,9745
260,Protoss Probe,9450,31307,9751,9751
262,Protoss Gateway,9603,34872,10574,9603
266,Protoss Probe,9746,34872,10047,10047
267,Protoss Probe,9752,30713,10053,10053
269,Protoss Gateway,9931,34872,10902,9931
270,Protoss Observatory,10019,34872,10540,10019
274,Protoss Probe,10106,34872,10407,10407
275,Protoss Probe,10114,34872,10415,10415
276,Protoss Stargate,10157,34872,11278,10157
277,Protoss Dark Templar,10178,15966,10929,10929
282,Protoss Dragoon,10308,22095,11059,11059
283,Protoss Probe,10336,34872,10637,10637
285,Protoss Probe,10408,34872,10709,10709
287,Protoss Observer,10570,17105,11171,11171
288,Protoss Zealot,10604,17206,11205,11205
291,Protoss Probe,10638,31537,10939,10939
293,Protoss Probe,10710,34872,11011,11011
294,Protoss Probe,10756,28651,11057,11057
296,Protoss Pylon,10905,34872,11426,10905
297,Protoss Probe,10940,34872,11241,11241
298,Protoss Gateway,10956,34872,11927,10956
303,Protoss Probe,11206,34872,11507,11507
305,Protoss Probe,11242,34872,11543,11543
307,Protoss Pylon,11307,34872,11828,11307
308,Protoss Probe,11544,34872,11845,11845
312,Protoss Arbiter Tribunal,11564,34872,12535,11564
314,Protoss Probe,11610,30741,11911,11911
315,Protoss Dragoon,11688,17278,12439,12439
317,Protoss Dragoon,11748,17426,12499,12499
318,Protoss Dragoon,11810,17129,12561,12561
