@relation pvt_104_lifetimes

@attribute "unit_id" integer
@attribute "type" string
@attribute "gained" integer
@attribute "lost" integer
@attribute "completed" integer
@attribute "observable" integer

@data

4,Protoss Probe,0,14680,0,0
16,Protoss Assimilator,11621,47507,12291,11621
23,Protoss Assimilator,20642,47507,21312,20642
34,Protoss Assimilator,2376,47507,3046,2376
53,Protoss Assimilator,32959,46190,33629,32959
75,Protoss Assimilator,33020,35865,33690,33020
97,Protoss Assimilator,31954,47507,32624,31954
108,Protoss Nexus,0,47507,0,0
111,Protoss Probe,0,10568,0,0
119,Protoss Probe,0,47507,0,0
120,Protoss Probe,0,10504,0,0
133,Protoss Probe,10,35539,311,311
134,Protoss Probe,354,10597,655,655
136,Protoss Probe,656,47507,957,957
138,Protoss Probe,958,47507,1259,1259
140,Protoss Pylon,1154,47507,1675,1154
141,Protoss Probe,1280,14498,1581,1581
145,Protoss Probe,1675,14641,1976,1976
146,Protoss Gateway,1839,47507,2810,1839
147,Protoss Probe,1977,43841,2278,2278
150,Protoss Probe,2279,47507,2580,2580
152,Protoss Probe,2581,44176,2882,2882
154,Protoss Probe,2883,10680,3184,3184
155,Protoss Cybernetics Core,2932,47507,3903,2932
158,Protoss Probe,3185,35582,3486,3486
160,Protoss Pylon,3303,47507,3824,3303
161,Protoss Probe,3487,44028,3788,3788
164,Protoss Probe,3789,26400,4090,4090
167,Protoss Dragoon,3924,9136,4675,4675
168,Protoss Probe,4144,46587,4445,4445
171,Protoss Probe,4446,29131,4747,4747
173,Protoss Dragoon,4676,9211,5427,5427
174,Protoss Pylon,4708,47507,5229,4708
176,Protoss Probe,4758,35614,5059,5059
181,Protoss Probe,5060,28559,5361,5361
183,Protoss Probe,5362,35226,5663,5663
184,Protoss Dragoon,5428,7689,6179,6179
185,Protoss Robotics Facility,5582,47507,6853,5582
188,Protoss Probe,5692,8664,5993,5993
189,Protoss Pylon,5774,47507,6295,5774
190,Protoss Gateway,5986,47507,6957,5986
192,Protoss Probe,6042,47507,6343,6343
195,Protoss Dragoon,6202,14804,6953,6953
196,Protoss Probe,6344,9172,6645,6645
200,Protoss Probe,6646,39091,6947,6947
203,Protoss Pylon,6928,47507,7449,6928
204,Protoss Probe,6948,10822,7249,7249
205,Protoss Observatory,6981,47507,7502,6981
206,Protoss Dragoon,7022,27895,7773,7773
207,Protoss Dragoon,7028,15915,7779,7779
215,Protoss Nexus,7781,47507,9652,7781
216,Protoss Observer,7800,33474,8401,8401
218,Protoss Dragoon,7952,19960,8703,8703
220,Protoss Probe,8124,35319,8425,8425
223,Protoss Dragoon,8216,10022,8967,8967
225,Protoss Observer,8402,21762,9003,9003
226,Protoss Probe,8488,45885,8789,8789
227,Protoss Pylon,8598,47507,9119,8598
229,Protoss Pylon,8645,47507,9166,8645
237,Protoss Dragoon,8878,28226,9629,9629
238,Protoss Dragoon,8968,16604,9719,9719
249,Protoss Observer,9522,43302,10123,10123
254,Protoss Dragoon,9630,27818,10381,10381
258,Protoss Dragoon,9720,14733,10471,10471
260,Protoss Probe,9778,11119,10079,10079
261,Protoss Probe,9782,47507,10083,10083
270,Protoss Probe,10154,44183,10455,10455
271,Protoss Probe,10158,12710,10459,10459
272,Protoss Citadel of Adun,10217,47507,11188,10217
273,Protoss Gateway,10294,47507,11265,10294
274,Protoss Gateway,10315,47507,11286,10315
275,Protoss Probe,10456,28904,10757,10757
281,Protoss Probe,10692,47507,10993,10993
283,Protoss Probe,10758,23866,11059,11059
287,Protoss Dragoon,10910,28083,11661,11661
288,Protoss Dragoon,10916,28100,11667,11667
290,Protoss Probe,11046,47507,11347,11347
291,Protoss Probe,11060,28484,11361,11361
297,Protoss Templar Archives,11560,47507,12531,11560
298,Protoss Probe,11570,28559,11871,11871
299,Protoss Probe,11574,47507,11875,11875
303,Protoss Zealot,11704,19848,12305,12305
304,Protoss Zealot,11708,15064,12309,12309
306,Protoss Shuttle,11944,14647,12845,12845
308,Protoss Probe,12004,29054,12305,12305
309,Protoss Probe,12008,47507,12309,12309
314,Protoss Pylon,12219,47507,12740,12219
315,Protoss Probe,12306,47507,12607,12607
316,Protoss Probe,12310,47507,12611,12611
317,Protoss Zealot,12356,19878,12957,12957
318,Protoss Zealot,12360,14978,12961,12961
325,Protoss Dark Templar,12580,15765,13331,13331
327,Protoss Probe,12608,29054,12909,12909
328,Protoss Probe,12612,24126,12913,12913
329,Protoss Dark Templar,12778,16362,13529,13529
335,Protoss Pylon,13058,47507,13579,13058
336,Protoss Probe,13174,14702,13475,13475
337,Protoss Probe,13178,46721,13479,13479
343,Protoss Dragoon,13640,14479,14391,14391
344,Protoss Dragoon,13644,28741,14395,14395
345,Protoss Dragoon,13648,14479,14399,14399
346,Protoss Dragoon,13652,15003,14403,14403
352,Protoss Nexus,13889,47507,15760,13889
354,Protoss Pylon,13987,47507,14508,13987
358,Protoss Probe,14248,47507,14549,14549
359,Protoss Probe,14252,47507,14553,14553
367,Protoss Observer,14376,19597,14977,14977
369,Protoss Dragoon,14392,28158,15143,15143
371,Protoss Dragoon,14480,19925,15231,15231
372,Protoss Dragoon,14480,28158,15231,15231
379,Protoss Dragoon,14934,19774,15685,15685
384,Protoss Zealot,15144,19623,15745,15745
385,Protoss Shuttle,15182,19517,16083,16083
390,Protoss Dragoon,15232,16983,15983,15983
391,Protoss Zealot,15232,19448,15833,15833
394,Protoss Probe,15352,28978,15653,15653
395,Protoss Probe,15356,25228,15657,15657
402,Protoss Dragoon,15686,25802,16437,16437
405,Protoss Zealot,15800,18246,16401,16401
406,Protoss Zealot,15834,19790,16435,16435
412,Protoss Dragoon,15984,38252,16735,16735
418,Protoss Probe,16290,28786,16591,16591
419,Protoss Probe,16296,46035,16597,16597
421,Protoss Stargate,16367,47507,17488,16367
423,Protoss Dragoon,16438,28110,17189,17189
424,Protoss Probe,16530,35453,16831,16831
425,Protoss Pylon,16577,47507,17098,16577
426,Protoss Probe,16592,47507,16893,16893
427,Protoss Probe,16598,47507,16899,16899
430,Protoss Dragoon,16734,28518,17485,17485
431,Protoss Dragoon,16742,28114,17493,17493
434,Protoss Zealot,16900,19698,17501,17501
435,Protoss Shuttle,16994,17487,-1,-1
436,Protoss Dragoon,17190,27912,17941,17941
437,Protoss Forge,17251,47507,17922,17251
438,Protoss Probe,17276,44170,17577,17577
439,Protoss Probe,17280,47507,17581,17581
446,Protoss Dark Templar,17580,21850,18331,18331
447,Protoss Dark Templar,17584,23938,18335,18335
448,Protoss Zealot,17590,19609,18191,18191
449,Protoss Probe,17674,47507,17975,17975
450,Protoss Probe,17678,44223,17979,17979
454,Protoss Zealot,17942,24268,18543,18543
455,Protoss Probe,18054,47507,18355,18355
456,Protoss Probe,18058,35597,18359,18359
459,Protoss Arbiter Tribunal,18129,47507,19100,18129
465,Protoss Probe,18380,28404,18681,18681
466,Protoss Photon Cannon,18434,28402,19255,18434
468,Protoss Pylon,18592,47507,19113,18592
471,Protoss Probe,18682,45942,18983,18983
472,Protoss Zealot,18710,25513,19311,19311
474,Protoss Pylon,18802,47507,19323,18802
477,Protoss Pylon,18835,47507,19356,18835
482,Protoss Pylon,19084,47507,19605,19084
483,Protoss Pylon,19100,47507,19621,19100
484,Protoss Pylon,19123,47507,19644,19123
485,Protoss Arbiter,19124,28146,21525,21525
486,Protoss Probe,19160,35566,19461,19461
487,Protoss Probe,19166,47507,19467,19467
488,Protoss Zealot,19282,25532,19883,19883
491,Protoss Zealot,19323,41097,19924,19924
492,Protoss Dragoon,19636,31542,20387,20387
493,Protoss Dragoon,19650,31706,20401,20401
495,Protoss Probe,19718,28483,20019,20019
496,Protoss Probe,19722,47507,20023,20023
498,Protoss Dragoon,19884,36809,20635,20635
499,Protoss Zealot,19925,26194,20526,20526
500,Protoss Probe,20044,28786,20345,20345
501,Protoss Probe,20048,28559,20349,20349
502,Protoss Probe,20054,28559,20355,20355
505,Protoss Gateway,20176,47507,21147,20176
507,Protoss Probe,20356,43855,20657,20657
509,Protoss Zealot,20388,26064,20989,20989
510,Protoss Zealot,20402,28036,21003,21003
511,Protoss Pylon,20426,44121,20947,20426
512,Protoss Dragoon,20527,28412,21278,21278
