@relation pvt_727_lifetimes

@attribute "unit_id" integer
@attribute "type" string
@attribute "gained" integer
@attribute "lost" integer
@attribute "completed" integer
@attribute "observable" integer

@data

6,Protoss Probe,0,40746,0,0
7,Protoss Probe,0,49292,0,0
8,Protoss Probe,0,49292,0,0
9,Protoss Probe,0,6779,0,0
10,Protoss Nexus,0,49292,0,0
44,Protoss Assimilator,9358,49292,10028,9358
52,Protoss Assimilator,22432,49292,23102,22432
124,Protoss Assimilator,25427,49292,26097,25427
147,Protoss Assimilator,2211,49292,2881,2211
154,Protoss Probe,8,48106,309,309
156,Protoss Probe,394,10425,695,695
158,Protoss Probe,696,49292,997,997
160,Protoss Probe,998,16490,1299,1299
162,Protoss Pylon,1197,49292,1718,1197
163,Protoss Probe,1300,35835,1601,1601
167,Protoss Probe,1718,47307,2019,2019
168,Protoss Gateway,1872,49292,2843,1872
169,Protoss Probe,2020,48106,2321,2321
172,Protoss Probe,2322,48194,2623,2623
174,Protoss Probe,2624,40749,2925,2925
176,Protoss Cybernetics Core,2892,49292,3863,2892
177,Protoss Probe,2964,48419,3265,3265
180,Protoss Pylon,3316,49292,3837,3316
181,Protoss Probe,3378,49292,3679,3679
184,Protoss Probe,3680,49292,3981,3981
187,Protoss Dragoon,3894,10068,4645,4645
190,Protoss Probe,4236,48106,4537,4537
192,Protoss Probe,4538,48087,4839,4839
193,Protoss Dragoon,4646,10141,5397,5397
195,Protoss Probe,4840,48087,5141,5141
198,Protoss Pylon,5113,49023,5634,5113
199,Protoss Probe,5148,40710,5449,5449
201,Protoss Probe,5450,48161,5751,5751
205,Protoss Probe,5752,48120,6053,6053
206,Protoss Dragoon,5788,10119,6539,6539
209,Protoss Nexus,6108,49292,7979,6108
210,Protoss Probe,6164,48194,6465,6465
212,Protoss Pylon,6293,49292,6814,6293
214,Protoss Probe,6482,48194,6783,6783
216,Protoss Dragoon,6540,11166,7291,7291
219,Protoss Robotics Facility,6839,49292,8110,6839
220,Protoss Probe,6870,48106,7171,7171
225,Protoss Gateway,7275,49292,8246,7275
226,Protoss Dragoon,7292,15294,8043,8043
227,Protoss Probe,7318,48913,7619,7619
233,Protoss Probe,7620,48106,7921,7921
236,Protoss Probe,7968,48194,8269,8269
237,Protoss Probe,8000,48271,8301,8301
240,Protoss Dragoon,8090,20899,8841,8841
243,Protoss Dragoon,8308,15219,9059,9059
244,Protoss Probe,8344,48169,8645,8645
245,Protoss Probe,8352,35871,8653,8653
248,Protoss Pylon,8500,49292,9021,8500
251,Protoss Probe,8710,35949,9011,9011
252,Protoss Probe,8756,48194,9057,9057
253,Protoss Observatory,8758,49292,9279,8758
256,Protoss Probe,9012,48299,9313,9313
257,Protoss Probe,9058,48045,9359,9359
261,Protoss Nexus,9230,14814,11101,9230
262,Protoss Pylon,9323,14251,9844,9323
264,Protoss Probe,9394,49292,9695,9695
265,Protoss Probe,9404,49292,9705,9705
266,Protoss Observer,9440,29123,10041,10041
270,Protoss Gateway,9732,49292,10703,9732
274,Protoss Probe,9822,49292,10123,10123
276,Protoss Probe,9832,39854,10133,10133
280,Protoss Observer,10042,10345,-1,-1
287,Protoss Dragoon,10284,14937,11035,11035
288,Protoss Dragoon,10288,15166,11039,11039
289,Protoss Gateway,10310,49292,11281,10310
291,Protoss Shuttle,10350,22979,11251,11251
292,Protoss Pylon,10390,12304,10911,10390
293,Protoss Robotics Support Bay,10392,49292,10913,10392
296,Protoss Probe,10542,40324,10843,10843
297,Protoss Probe,10564,48271,10865,10865
299,Protoss Dragoon,10744,11349,-1,-1
301,Protoss Probe,10866,47210,11167,11167
303,Protoss Probe,10950,48194,11251,11251
304,Protoss Pylon,10953,49292,11474,10953
307,Protoss Dragoon,11036,15075,11787,11787
308,Protoss Dragoon,11040,15392,11791,11791
313,Protoss Reaver,11304,20887,12355,12355
