@relation pvt_172_lifetimes

@attribute "unit_id" integer
@attribute "type" string
@attribute "gained" integer
@attribute "lost" integer
@attribute "completed" integer
@attribute "observable" integer

@data

6,Protoss Probe,0,8291,0,0
7,Protoss Probe,0,19010,0,0
8,Protoss Probe,0,29368,0,0
9,Protoss Probe,0,5012,0,0
10,Protoss Nexus,0,29368,0,0
51,Protoss Assimilator,22919,29368,23589,22919
62,Protoss Assimilator,2150,29368,2820,2150
73,Protoss Assimilator,17176,29368,17846,17176
133,Protoss Probe,12,29368,313,313
135,Protoss Probe,376,29280,677,677
137,Protoss Probe,678,3748,979,979
139,Protoss Probe,980,15322,1281,1281
140,Protoss Pylon,1128,29368,1649,1128
142,Protoss Probe,1282,29368,1583,1583
145,Protoss Probe,1649,29368,1950,1950
146,Protoss Gateway,1804,29368,2775,1804
148,Protoss Probe,1951,15370,2252,2252
150,Protoss Probe,2290,29368,2591,2591
152,Protoss Probe,2592,15641,2893,2893
154,Protoss Zealot,2828,7374,3429,3429
155,Protoss Pylon,2860,29368,3381,2860
156,Protoss Probe,2912,15754,3213,3213
158,Protoss Probe,3256,7984,3557,3557
162,Protoss Probe,3586,15284,3887,3887
163,Protoss Cybernetics Core,3649,29368,4620,3649
166,Protoss Probe,3888,19126,4189,4189
168,Protoss Gateway,4012,29368,4983,4012
169,Protoss Probe,4190,29368,4491,4491
172,Protoss Probe,4546,19327,4847,4847
175,Protoss Dragoon,4642,9367,5393,5393
178,Protoss Probe,4878,15906,5179,5179
180,Protoss Dragoon,5136,10918,5887,5887
181,Protoss Pylon,5243,29368,5764,5243
182,Protoss Probe,5318,19723,5619,5619
186,Protoss Probe,5764,11823,6065,6065
188,Protoss Dragoon,5808,10807,6559,6559
189,Protoss Dragoon,5888,10842,6639,6639
191,Protoss Pylon,6066,29368,6587,6066
192,Protoss Probe,6074,8235,6375,6375
194,Protoss Probe,6378,29368,6679,6679
197,Protoss Dragoon,6592,12324,7343,7343
199,Protoss Dragoon,6742,23567,7493,7493
201,Protoss Probe,6822,16846,7123,7123
204,Protoss Probe,7124,29368,7425,7425
207,Protoss Nexus,7348,29368,9219,7348
209,Protoss Probe,7480,14684,7781,7781
212,Protoss Dragoon,7718,19164,8469,8469
213,Protoss Dragoon,7722,12287,8473,8473
214,Protoss Pylon,7919,29368,8440,7919
220,Protoss Probe,8302,13397,8603,8603
221,Protoss Robotics Facility,8394,29368,9665,8394
224,Protoss Probe,8604,19797,8905,8905
227,Protoss Dragoon,8774,24951,9525,9525
228,Protoss Dragoon,8778,19226,9529,9529
229,Protoss Probe,8906,29368,9207,9207
238,Protoss Probe,9446,29368,9747,9747
239,Protoss Probe,9532,19727,9833,9833
240,Protoss Dragoon,9572,16777,10323,10323
241,Protoss Dragoon,9574,21420,10325,10325
242,Protoss Probe,9748,18903,10049,10049
245,Protoss Observatory,9788,29368,10309,9788
249,Protoss Probe,10038,14719,10339,10339
250,Protoss Probe,10050,29368,10351,10351
254,Protoss Pylon,10153,29368,10674,10153
256,Protoss Dragoon,10324,12229,11075,11075
257,Protoss Dragoon,10326,25029,11077,11077
258,Protoss Probe,10634,19306,10935,10935
259,Protoss Probe,10636,29368,10937,10937
262,Protoss Observer,10678,14457,11279,11279
268,Protoss Dragoon,11076,19088,11827,11827
269,Protoss Dragoon,11078,24657,11829,11829
270,Protoss Probe,11102,13538,11403,11403
271,Protoss Probe,11106,19734,11407,11407
273,Protoss Gateway,11219,29368,12190,11219
274,Protoss Observer,11332,29368,11933,11933
275,Protoss Gateway,11349,29368,12320,11349
276,Protoss Probe,11404,19723,11705,11705
277,Protoss Probe,11408,29368,11709,11709
278,Protoss Pylon,11475,29368,11996,11475
281,Protoss Probe,11706,29368,12007,12007
285,Protoss Dragoon,11968,16929,12719,12719
286,Protoss Dragoon,11972,14976,12723,12723
287,Protoss Observer,12014,29368,12615,12615
288,Protoss Nexus,12062,29368,13933,12062
290,Protoss Probe,12098,19241,12399,12399
291,Protoss Probe,12102,29368,12403,12403
299,Protoss Dragoon,12508,19084,13259,13259
300,Protoss Dragoon,12512,18824,13263,13263
302,Protoss Probe,12560,29368,12861,12861
303,Protoss Probe,12564,29368,12865,12865
305,Protoss Dragoon,12720,16853,13471,13471
306,Protoss Dragoon,12724,14849,13475,13475
310,Protoss Probe,12862,29368,13163,13163
315,Protoss Pylon,12949,27278,13470,12949
316,Protoss Pylon,12999,19053,13520,12999
319,Protoss Citadel of Adun,13154,29368,14125,13154
321,Protoss Gateway,13278,29368,14249,13278
325,Protoss Probe,13398,15906,13699,13699
329,Protoss Observer,13498,29368,14099,14099
331,Protoss Zealot,13724,21240,14325,14325
332,Protoss Zealot,13728,16923,14329,14329
333,Protoss Zealot,13732,22007,14333,14333
334,Protoss Zealot,13736,16997,14337,14337
340,Protoss Probe,13964,19723,14265,14265
341,Protoss Probe,13966,16997,14267,14267
345,Protoss Gateway,14176,29368,15147,14176
346,Protoss Probe,14262,14647,14563,14563
347,Protoss Probe,14266,27223,14567,14567
348,Protoss Pylon,14318,29368,14839,14318
363,Protoss Zealot,14724,16959,15325,15325
367,Protoss Zealot,14728,21377,15329,15329
368,Protoss Zealot,14730,21350,15331,15331
369,Protoss Zealot,14736,22172,15337,15337
370,Protoss Zealot,14756,22141,15357,15357
372,Protoss Probe,14820,19771,15121,15121
373,Protoss Probe,14822,29368,15123,15123
374,Protoss Pylon,14875,29368,15396,14875
376,Protoss Probe,14948,18740,15249,15249
380,Protoss Shuttle,15142,24559,16043,16043
381,Protoss Templar Archives,15275,29368,16246,15275
382,Protoss Probe,15332,19241,15633,15633
383,Protoss Dragoon,15468,22015,16219,16219
385,Protoss Dragoon,15480,24914,16231,16231
392,Protoss Probe,15670,29368,15971,15971
394,Protoss Probe,15680,29368,15981,15981
395,Protoss Stargate,15708,29368,16829,15708
402,Protoss Zealot,16054,21381,16655,16655
403,Protoss Zealot,16058,21317,16659,16659
404,Protoss Zealot,16062,20489,16663,16663
405,Protoss Zealot,16068,22124,16669,16669
406,Protoss Probe,16114,19036,16415,16415
407,Protoss Probe,16174,19723,16475,16475
408,Protoss Probe,16190,29368,16491,16491
409,Protoss Zealot,16220,21276,16821,16821
410,Protoss Zealot,16232,21340,16833,16833
428,Protoss Probe,16620,19010,16921,16921
429,Protoss Zealot,16736,21395,17337,17337
430,Protoss Zealot,16746,21396,17347,17347
431,Protoss Probe,16774,29368,17075,17075
432,Protoss Probe,16778,29368,17079,17079
433,Protoss Zealot,16822,21862,17423,17423
435,Protoss Zealot,16854,22037,17455,17455
444,Protoss Probe,17104,19727,17405,17405
446,Protoss Probe,17128,29368,17429,17429
447,Protoss Probe,17162,20772,17463,17463
452,Protoss Observer,17418,24885,18019,18019
454,Protoss Probe,17448,29368,17749,17749
455,Protoss Probe,17478,29368,17779,17779
456,Protoss Probe,17496,20027,17797,17797
465,Protoss Pylon,17734,29368,18255,17734
467,Protoss Probe,17762,19727,18063,18063
468,Protoss Probe,17780,29368,18081,18081
469,Protoss Forge,17782,29368,18453,17782
471,Protoss Probe,17798,19061,18099,18099
472,Protoss Pylon,17840,29368,18361,17840
473,Protoss Arbiter Tribunal,17848,29368,18819,17848
486,Protoss Pylon,18175,28815,18696,18175
491,Protoss Probe,18255,19096,18556,18556
492,Protoss Dragoon,18276,21770,19027,19027
493,Protoss Dragoon,18278,25083,19029,19029
494,Protoss Dragoon,18282,21945,19033,19033
495,Protoss Probe,18328,29368,18629,18629
497,Protoss Photon Cannon,18509,29368,19330,18509
498,Protoss Probe,18564,29368,18865,18865
499,Protoss Photon Cannon,18566,29368,19387,18566
504,Protoss Pylon,18628,29368,19149,18628
513,Protoss Pylon,18724,29368,19245,18724
522,Protoss Dragoon,19262,27998,20013,20013
523,Protoss Dragoon,19266,29368,20017,20017
524,Protoss Dragoon,19276,28558,20027,20027
525,Protoss Probe,19298,29368,19599,19599
526,Protoss Dragoon,19442,22570,20193,20193
527,Protoss Dragoon,19446,24725,20197,20197
530,Protoss Probe,19496,19834,19797,19797
532,Protoss Probe,19508,29368,19809,19809
536,Protoss Probe,19600,29368,19901,19901
537,Protoss Probe,19798,29368,20099,20099
539,Protoss Probe,19974,20721,20275,20275
546,Protoss Arbiter,20176,26198,22577,22577
547,Protoss Probe,20184,29368,20485,20485
548,Protoss Probe,20200,29368,20501,20501
554,Protoss Probe,20276,29368,20577,20577
558,Protoss Photon Cannon,20352,29368,21173,20352
559,Protoss Dragoon,20370,25038,21121,21121
560,Protoss Dragoon,20374,29027,21125,21125
564,Protoss Probe,20640,21014,20941,20941
566,Protoss Probe,20718,29368,21019,21019
569,Protoss Probe,20862,29309,21163,21163
578,Protoss Probe,20942,29368,21243,21243
580,Protoss Zealot,20974,24645,21575,21575
581,Protoss Zealot,20978,24848,21579,21579
582,Protoss Zealot,20984,24759,21585,21585
586,Protoss Zealot,21028,24645,21629,21629
588,Protoss Probe,21098,29368,21399,21399
589,Protoss Zealot,21122,24651,21723,21723
590,Protoss Zealot,21126,24513,21727,21727
591,Protoss Probe,21164,29368,21465,21465
600,Protoss Dragoon,21606,27440,22357,22357
601,Protoss Dragoon,21612,25066,22363,22363
603,Protoss Probe,21644,29368,21945,21945
604,Protoss Probe,21648,29368,21949,21949
605,Protoss Probe,21676,29368,21977,21977
606,Protoss Dragoon,21724,24951,22475,22475
607,Protoss Dragoon,21728,24726,22479,22479
616,Protoss Probe,21978,29368,22279,22279
619,Protoss Zealot,22112,24953,22713,22713
620,Protoss Zealot,22116,24727,22717,22717
627,Protoss Pylon,22246,29368,22767,22246
628,Protoss Probe,22280,29368,22581,22581
630,Protoss Shuttle,22388,25879,23289,23289
632,Protoss Dark Templar,22468,24103,23219,23219
635,Protoss Probe,22582,29368,22883,22883
647,Protoss Probe,22884,29368,23185,23185
649,Protoss Zealot,23058,24826,23659,23659
650,Protoss Zealot,23062,24303,23663,23663
651,Protoss Zealot,23072,24825,23673,23673
652,Protoss Zealot,23090,24814,23691,23691
653,Protoss Zealot,23096,24258,23697,23697
661,Protoss Arbiter,23178,29368,25579,25579
666,Protoss Zealot,23220,28134,23821,23821
670,Protoss Pylon,23479,29368,24000,23479
672,Protoss Nexus,23515,29368,25386,23515
673,Protoss Pylon,23578,29368,24099,23578
678,Protoss Observer,23708,28300,24309,24309
703,Protoss Zealot,24158,25879,24759,24759
704,Protoss Zealot,24162,25879,24763,24763
705,Protoss Zealot,24166,25891,24767,24767
706,Protoss Zealot,24170,25861,24771,24771
714,Protoss Dragoon,24394,28712,25145,25145
715,Protoss Dragoon,24404,27868,25155,25155
724,Protoss Dragoon,24772,29368,25523,25523
726,Protoss Probe,24830,29368,25131,25131
730,Protoss Zealot,25058,29368,25659,25659
731,Protoss Zealot,25064,28651,25665,25665
732,Protoss Zealot,25068,28006,25669,25669
735,Protoss Dragoon,25146,28907,25897,25897
736,Protoss Dragoon,25156,28871,25907,25907
743,Protoss Observer,25256,26387,25857,25857
744,Protoss Gateway,25262,29368,26233,25262
745,Protoss Probe,25304,29368,25605,25605
746,Protoss Photon Cannon,25316,25434,-1,25316
752,Protoss Probe,25470,29368,25771,25771
753,Protoss Photon Cannon,25482,27212,26303,25482
754,Protoss Dragoon,25524,28671,26275,26275
755,Protoss Photon Cannon,25543,26997,26364,25543
759,Protoss Gateway,25589,29368,26560,25589
763,Protoss Zealot,25688,29368,26289,26289
764,Protoss Zealot,25692,26654,26293,26293
771,Protoss Zealot,25898,28628,26499,26499
772,Protoss Zealot,25908,28628,26509,26509
774,Protoss Probe,25926,29368,26227,26227
782,Protoss Zealot,26020,27817,26621,26621
787,Protoss Arbiter,26196,29368,28597,28597
792,Protoss Dragoon,26366,29368,27117,27117
795,Protoss Dragoon,26390,29368,27141,27141
797,Protoss Dragoon,26404,29368,27155,27155
799,Protoss Photon Cannon,26442,27363,27263,26442
804,Protoss Dragoon,26622,29368,27373,27373
805,Protoss Dragoon,26630,29368,27381,27381
806,Protoss Dragoon,26632,29368,27383,27383
807,Protoss Dark Templar,26664,29071,27415,27415
813,Protoss Probe,26916,29368,27217,27217
814,Protoss Probe,26968,29368,27269,27269
815,Protoss Photon Cannon,26999,29368,27820,26999
828,Protoss Probe,27352,27864,27653,27653
829,Protoss Photon Cannon,27400,29284,28221,27400
830,Protoss Photon Cannon,27424,29177,28245,27424
831,Protoss Dragoon,27472,29368,28223,28223
832,Protoss Dragoon,27484,29368,28235,28235
833,Protoss Dragoon,27492,29368,28243,28243
834,Protoss Dragoon,27506,29368,28257,28257
835,Protoss Dragoon,27520,29368,28271,28271
836,Protoss Dragoon,27524,29368,28275,28275
847,Protoss Probe,27658,29368,27959,27959
861,Protoss Zealot,28112,29271,28713,28713
863,Protoss Probe,28206,29218,28507,28507
864,Protoss Zealot,28224,29271,28825,28825
866,Protoss Zealot,28236,29328,28837,28837
867,Protoss Zealot,28244,29292,28845,28845
868,Protoss Zealot,28258,29271,28859,28859
869,Protoss Zealot,28272,29228,28873,28873
870,Protoss Zealot,28276,29258,28877,28877
875,Protoss Pylon,28507,29368,29028,28507
877,Protoss Nexus,28582,29368,-1,28582
878,Protoss Arbiter,28598,29368,-1,-1
886,Protoss Dragoon,28796,29368,-1,-1
887,Protoss Dragoon,28800,29368,-1,-1
888,Protoss Dragoon,28826,29368,-1,-1
889,Protoss Dragoon,28838,29368,-1,-1
890,Protoss Dragoon,28846,29368,-1,-1
891,Protoss Dragoon,28860,29368,-1,-1
892,Protoss Dragoon,28874,29368,-1,-1

