@relation pvt_455_lifetimes

@attribute "unit_id" integer
@attribute "type" string
@attribute "gained" integer
@attribute "lost" integer
@attribute "completed" integer
@attribute "observable" integer

@data

6,Protoss Probe,0,13033,0,0
7,Protoss Probe,0,10818,0,0
8,Protoss Probe,0,13161,0,0
9,Protoss Probe,0,50705,0,0
10,Protoss Nexus,0,50705,0,0
27,Protoss Assimilator,2320,2879,-1,2320
44,Protoss Assimilator,10275,50705,10945,10275
52,Protoss Assimilator,14577,50705,15247,14577
67,Protoss Assimilator,27633,33990,28303,27633
124,Protoss Assimilator,21422,50705,22092,21422
147,Protoss Assimilator,2813,50705,3483,2813
155,Protoss Probe,28,13064,329,329
157,Protoss Probe,394,6732,695,695
159,Protoss Probe,696,34915,997,997
161,Protoss Probe,998,50705,1299,1299
162,Protoss Pylon,1210,50705,1731,1210
165,Protoss Probe,1350,17505,1651,1651
167,Protoss Probe,1731,50705,2032,2032
168,Protoss Gateway,1946,50705,2917,1946
170,Protoss Probe,2042,14701,2343,2343
174,Protoss Probe,2428,12996,2729,2729
176,Protoss Probe,2730,14756,3031,3031
177,Protoss Assimilator,2901,3547,-1,2901
179,Protoss Probe,3032,50705,3333,3333
180,Protoss Zealot,3120,5651,3721,3721
182,Protoss Pylon,3329,50705,3850,3329
184,Protoss Probe,3414,10880,3715,3715
187,Protoss Cybernetics Core,3780,50705,4751,3780
189,Protoss Probe,3850,50705,4151,4151
192,Protoss Probe,4152,10633,4453,4453
194,Protoss Probe,4454,13197,4755,4755
197,Protoss Nexus,4804,50705,6675,4804
200,Protoss Probe,5040,12130,5341,5341
204,Protoss Nexus,5686,35143,7557,5686
205,Protoss Probe,5724,10761,6025,6025
208,Protoss Probe,6064,35165,6365,6365
212,Protoss Dragoon,6280,9297,7031,7031
214,Protoss Probe,6368,12189,6669,6669
217,Protoss Probe,6670,6869,-1,-1
222,Protoss Gateway,7000,50705,7971,7000
223,Protoss Dragoon,7032,10041,7783,7783
227,Protoss Probe,7366,50705,7667,7667
228,Protoss Probe,7372,26620,7673,7673
229,Protoss Gateway,7386,50705,8357,7386
233,Protoss Probe,7566,10907,7867,7867
236,Protoss Probe,7738,48907,8039,8039
237,Protoss Probe,7770,35327,8071,8071
238,Protoss Dragoon,7784,9249,8535,8535
239,Protoss Probe,7868,10731,8169,8169
243,Protoss Dragoon,8024,10218,8775,8775
245,Protoss Probe,8260,33402,8561,8561
246,Protoss Gateway,8262,50705,9233,8262
247,Protoss Probe,8286,8371,-1,-1
249,Protoss Probe,8314,50705,8615,8615
252,Protoss Pylon,8394,50705,8915,8394
253,Protoss Dragoon,8436,9695,9187,9187
256,Protoss Dragoon,8582,13738,9333,9333
258,Protoss Dragoon,8844,29138,9595,9595
262,Protoss Probe,9024,35327,9325,9325
264,Protoss Robotics Facility,9079,50705,10350,9079
265,Protoss Pylon,9107,50705,9628,9107
266,Protoss Dragoon,9188,12531,9939,9939
272,Protoss Dragoon,9594,13633,10345,10345
274,Protoss Dragoon,9606,13777,10357,10357
275,Protoss Dragoon,9612,13823,10363,10363
279,Protoss Dragoon,9940,14189,10691,10691
283,Protoss Probe,10184,50705,10485,10485
288,Protoss Dragoon,10346,13990,11097,11097
289,Protoss Dragoon,10358,29096,11109,11109
290,Protoss Dragoon,10364,11724,11115,11115
293,Protoss Observatory,10440,50705,10961,10440
295,Protoss Pylon,10482,50705,11003,10482
297,Protoss Probe,10524,26558,10825,10825
300,Protoss Probe,10682,17473,10983,10983
301,Protoss Probe,10686,26468,10987,10987
