@relation pvt_233_lifetimes

@attribute "unit_id" integer
@attribute "type" string
@attribute "gained" integer
@attribute "lost" integer
@attribute "completed" integer
@attribute "observable" integer

@data

1,Protoss Probe,0,32632,0,0
2,Protoss Probe,0,43095,0,0
3,Protoss Probe,0,43095,0,0
4,Protoss Probe,0,43095,0,0
5,Protoss Nexus,0,43095,0,0
68,Protoss Assimilator,1864,3222,2534,1864
70,Protoss Assimilator,10252,43095,10922,10252
82,Protoss Assimilator,31012,33464,31682,31012
88,Protoss Assimilator,2840,43095,3510,2840
96,Protoss Assimilator,24173,35948,24843,24173
128,Protoss Assimilator,20201,43095,20871,20201
154,Protoss Probe,10,35251,311,311
156,Protoss Probe,384,4132,685,685
158,Protoss Probe,686,35150,987,987
160,Protoss Probe,988,32634,1289,1289
162,Protoss Pylon,1237,43095,1758,1237
164,Protoss Probe,1388,33282,1689,1689
167,Protoss Probe,1758,32631,2059,2059
168,Protoss Probe,2060,35328,2361,2361
171,Protoss Gateway,2376,43095,3347,2376
172,Protoss Probe,2488,32631,2789,2789
174,Protoss Probe,2790,33286,3091,3091
176,Protoss Probe,3092,35119,3393,3393
178,Protoss Assimilator,3251,3851,-1,3251
179,Protoss Probe,3394,35175,3695,3695
183,Protoss Cybernetics Core,3624,43095,4595,3624
184,Protoss Probe,3732,33321,4033,4033
188,Protoss Pylon,4007,43095,4528,4007
189,Protoss Probe,4048,41353,4349,4349
191,Protoss Probe,4350,35129,4651,4651
192,Protoss Gateway,4416,43095,5387,4416
194,Protoss Dragoon,4632,9558,5383,5383
196,Protoss Probe,4924,43095,5225,5225
199,Protoss Probe,5226,41071,5527,5527
200,Protoss Pylon,5260,43095,5781,5260
201,Protoss Dragoon,5432,9742,6183,6183
204,Protoss Probe,5632,37109,5933,5933
206,Protoss Dragoon,5794,9770,6545,6545
208,Protoss Probe,5934,43095,6235,6235
211,Protoss Dragoon,6184,9576,6935,6935
212,Protoss Probe,6236,35199,6537,6537
215,Protoss Pylon,6353,43095,6874,6353
217,Protoss Dragoon,6546,9558,7297,7297
218,Protoss Probe,6556,35349,6857,6857
221,Protoss Probe,6874,43095,7175,7175
222,Protoss Dragoon,6936,9879,7687,7687
225,Protoss Probe,7176,33306,7477,7477
228,Protoss Probe,7478,33362,7779,7779
231,Protoss Nexus,7740,43095,9611,7740
232,Protoss Probe,7810,41429,8111,8111
234,Protoss Robotics Facility,8033,43095,9304,8033
235,Protoss Probe,8174,41648,8475,8475
239,Protoss Pylon,8469,43095,8990,8469
240,Protoss Probe,8476,34007,8777,8777
244,Protoss Gateway,8952,43095,9923,8952
245,Protoss Gateway,8972,43095,9943,8972
249,Protoss Dragoon,9156,24236,9907,9907
250,Protoss Dragoon,9162,15326,9913,9913
251,Protoss Probe,9210,32632,9511,9511
255,Protoss Probe,9840,32709,10141,10141
256,Protoss Observatory,9864,43095,10385,9864
257,Protoss Probe,9900,33359,10201,10201
258,Protoss Dragoon,9908,15326,10659,10659
259,Protoss Dragoon,9914,14525,10665,10665
262,Protoss Dragoon,10094,14602,10845,10845
263,Protoss Dragoon,10098,14603,10849,10849
264,Protoss Probe,10142,40911,10443,10443
267,Protoss Observer,10414,32871,11015,11015
268,Protoss Probe,10444,38587,10745,10745
270,Protoss Probe,10452,43095,10753,10753
274,Protoss Pylon,10521,35026,11042,10521
275,Protoss Pylon,10555,37751,11076,10555
277,Protoss Pylon,10599,38053,11120,10599
280,Protoss Dragoon,10768,23297,11519,11519
281,Protoss Dragoon,10814,22259,11565,11565
282,Protoss Zealot,10912,14575,11513,11513
285,Protoss Probe,10962,32707,11263,11263
286,Protoss Observer,11016,14636,11617,11617
287,Protoss Zealot,11070,14510,11671,11671
