@relation pvt_137_lifetimes

@attribute "unit_id" integer
@attribute "type" string
@attribute "gained" integer
@attribute "lost" integer
@attribute "completed" integer
@attribute "observable" integer

@data

1,Protoss Probe,0,28054,0,0
2,Protoss Probe,0,28054,0,0
3,Protoss Probe,0,28054,0,0
4,Protoss Probe,0,28054,0,0
5,Protoss Nexus,0,28054,0,0
84,Protoss Assimilator,8735,28054,9405,8735
102,Protoss Assimilator,2484,28054,3154,2484
110,Protoss Assimilator,26237,28054,26907,26237
142,Protoss Assimilator,21141,28054,21811,21141
156,Protoss Probe,12,28054,313,313
158,Protoss Probe,410,28054,711,711
160,Protoss Probe,712,28054,1013,1013
162,Protoss Probe,1014,28054,1315,1315
164,Protoss Pylon,1180,28054,1701,1180
165,Protoss Probe,1316,18864,1617,1617
169,Protoss Probe,1701,28054,2002,2002
170,Protoss Gateway,1980,28054,2951,1980
171,Protoss Probe,2044,28054,2345,2345
174,Protoss Probe,2346,28054,2647,2647
176,Protoss Probe,2648,28054,2949,2949
178,Protoss Probe,2950,28054,3251,3251
179,Protoss Cybernetics Core,3074,28054,4045,3074
181,Protoss Probe,3252,28054,3553,3553
184,Protoss Gateway,3526,28054,4497,3526
189,Protoss Dragoon,4176,8140,4927,4927
190,Protoss Pylon,4352,28054,4873,4352
193,Protoss Dragoon,4930,7547,5681,5681
194,Protoss Dragoon,4958,7458,5709,5709
195,Protoss Probe,5026,28054,5327,5327
200,Protoss Pylon,5232,28054,5753,5232
201,Protoss Probe,5328,28054,5629,5629
203,Protoss Probe,5630,28054,5931,5931
206,Protoss Dragoon,5852,8212,6603,6603
207,Protoss Dragoon,5876,18165,6627,6627
208,Protoss Probe,5996,18857,6297,6297
210,Protoss Probe,6298,28054,6599,6599
211,Protoss Pylon,6445,28054,6966,6445
213,Protoss Probe,6600,28054,6901,6901
215,Protoss Probe,6902,28054,7203,7203
218,Protoss Nexus,7188,28054,9059,7188
220,Protoss Probe,7314,28054,7615,7615
223,Protoss Dragoon,7718,22217,8469,8469
227,Protoss Pylon,8289,28054,8810,8289
228,Protoss Probe,8332,28054,8633,8633
230,Protoss Dragoon,8380,22026,9131,9131
232,Protoss Dragoon,8470,22499,9221,9221
233,Protoss Robotics Facility,8484,28054,9755,8484
234,Protoss Probe,8634,28054,8935,8935
237,Protoss Pylon,8768,28054,9289,8768
238,Protoss Probe,9062,28054,9363,9363
240,Protoss Probe,9096,28054,9397,9397
242,Protoss Dragoon,9274,24069,10025,10025
243,Protoss Dragoon,9278,23196,10029,10029
246,Protoss Probe,9388,14334,9689,9689
247,Protoss Probe,9410,28054,9711,9711
250,Protoss Pylon,9753,28054,10274,9753
252,Protoss Probe,9838,28054,10139,10139
253,Protoss Observatory,9838,28054,10359,9838
