@relation pvt_715_lifetimes

@attribute "unit_id" integer
@attribute "type" string
@attribute "gained" integer
@attribute "lost" integer
@attribute "completed" integer
@attribute "observable" integer

@data

6,Protoss Probe,0,5389,0,0
7,Protoss Probe,0,30251,0,0
8,Protoss Probe,0,30251,0,0
9,Protoss Probe,0,15723,0,0
10,Protoss Nexus,0,30251,0,0
25,Protoss Assimilator,10629,30251,11299,10629
52,Protoss Assimilator,14682,30251,15352,14682
57,Protoss Assimilator,25650,30251,26320,25650
84,Protoss Assimilator,27786,30251,28456,27786
89,Protoss Assimilator,2394,30251,3064,2394
93,Protoss Probe,15,30251,316,316
95,Protoss Probe,390,30251,691,691
97,Protoss Probe,692,30251,993,993
99,Protoss Probe,994,30251,1295,1295
101,Protoss Pylon,1202,30251,1723,1202
102,Protoss Probe,1300,23888,1601,1601
104,Protoss Probe,1723,30251,2024,2024
107,Protoss Gateway,1880,30251,2851,1880
109,Protoss Probe,2025,30251,2326,2326
110,Protoss Probe,2327,15695,2628,2628
112,Protoss Probe,2629,30251,2930,2930
114,Protoss Cybernetics Core,2923,30251,3894,2923
115,Protoss Probe,3020,22854,3321,3321
118,Protoss Probe,3322,30251,3623,3623
121,Protoss Pylon,3557,30251,4078,3557
123,Protoss Probe,3665,30251,3966,3966
124,Protoss Probe,3967,19593,4268,4268
126,Protoss Dragoon,4105,7872,4856,4856
129,Protoss Probe,4335,30251,4636,4636
131,Protoss Probe,4637,15629,4938,4938
133,Protoss Dragoon,4857,8071,5608,5608
134,Protoss Pylon,4926,30251,5447,4926
135,Protoss Probe,4955,15439,5256,5256
137,Protoss Probe,5257,30251,5558,5558
141,Protoss Probe,5559,22349,5860,5860
143,Protoss Dragoon,5609,13520,6360,6360
146,Protoss Probe,5861,30251,6162,6162
150,Protoss Nexus,6145,30251,8016,6145
151,Protoss Probe,6355,30251,6656,6656
152,Protoss Dragoon,6361,12221,7112,7112
154,Protoss Pylon,6527,30251,7048,6527
156,Protoss Probe,6657,15805,6958,6958
159,Protoss Dragoon,7113,13519,7864,7864
162,Protoss Nexus,7472,30251,9343,7472
164,Protoss Probe,7580,30251,7881,7881
168,Protoss Dragoon,7920,13607,8671,8671
170,Protoss Probe,7930,30251,8231,8231
177,Protoss Probe,8190,19518,8491,8491
179,Protoss Probe,8232,15755,8533,8533
180,Protoss Robotics Facility,8317,30251,9588,8317
183,Protoss Probe,8575,22738,8876,8876
184,Protoss Probe,8580,17982,8881,8881
188,Protoss Dragoon,8725,13357,9476,9476
191,Protoss Probe,8877,15223,9178,9178
192,Protoss Probe,8882,30251,9183,9183
197,Protoss Probe,9179,30251,9480,9480
198,Protoss Probe,9184,20816,9485,9485
201,Protoss Gateway,9475,30251,10446,9475
202,Protoss Dragoon,9477,18543,10228,10228
203,Protoss Gateway,9480,30251,10451,9480
204,Protoss Probe,9481,30251,9782,9782
205,Protoss Probe,9486,30251,9787,9787
207,Protoss Probe,9540,30251,9841,9841
210,Protoss Shuttle,9690,17978,10591,10591
213,Protoss Probe,9842,15471,10143,10143
217,Protoss Robotics Support Bay,10082,30251,10603,10082
218,Protoss Probe,10145,30251,10446,10446
219,Protoss Probe,10145,23652,10446,10446
220,Protoss Pylon,10187,19836,10708,10187
221,Protoss Probe,10235,30251,10536,10536
225,Protoss Dragoon,10435,13848,11186,11186
226,Protoss Zealot,10475,13444,11076,11076
227,Protoss Pylon,10572,19452,11093,10572
231,Protoss Reaver,10765,13917,11816,11816
232,Protoss Zealot,10765,13478,11366,11366
233,Protoss Probe,10780,30251,11081,11081
234,Protoss Probe,10785,30251,11086,11086
235,Protoss Stargate,10870,19747,11991,10870
241,Protoss Pylon,10997,21282,11518,10997
244,Protoss Gateway,11196,30251,12167,11196
246,Protoss Gateway,11266,30251,12237,11266
247,Protoss Observatory,11267,30251,11788,11267
250,Protoss Dragoon,11440,19378,12191,12191
251,Protoss Dragoon,11440,17757,12191,12191
252,Protoss Dragoon,11445,23272,12196,12196
253,Protoss Probe,11615,30251,11916,11916
254,Protoss Probe,11620,30251,11921,11921
257,Protoss Stargate,11734,20131,12855,11734
260,Protoss Observer,11817,30251,12418,12418
263,Protoss Citadel of Adun,14265,30251,15236,14265
265,Protoss Probe,11917,15875,12218,12218
266,Protoss Probe,11922,30251,12223,12223
268,Protoss Forge,14245,17981,14916,14245
269,Protoss Probe,11975,15407,12276,12276
271,Protoss Fleet Beacon,12027,19298,12998,12027
273,Protoss Gateway,14243,30251,15214,14243
277,Protoss Probe,12219,15755,12520,12520
279,Protoss Probe,12224,30251,12525,12525
281,Protoss Scarab,13436,13462,13436,13436
284,Protoss Pylon,12402,30251,12923,12402
286,Protoss Probe,12521,30251,12822,12822
287,Protoss Probe,12526,30251,12827,12827
289,Protoss Dragoon,12555,17086,13306,13306
291,Protoss Pylon,12617,30251,13138,12617
295,Protoss Nexus,12733,18514,14604,12733
299,Protoss Pylon,12867,17593,13388,12867
301,Protoss Observer,13130,24661,13731,13731
303,Protoss Pylon,13177,17366,13698,13177
304,Protoss Pylon,13192,17120,13713,13192
306,Protoss Pylon,13234,17218,13755,13234
316,Protoss Zealot,13805,16047,14406,14406
317,Protoss Zealot,13810,18467,14411,14411
318,Protoss Zealot,13815,15983,14416,14416
320,Protoss Zealot,13820,23145,14421,14421
321,Protoss Zealot,13820,15409,14421,14421
322,Protoss Carrier,13830,24447,15931,15931
323,Protoss Carrier,13835,19035,15936,15936
330,Protoss Probe,14305,22529,14606,14606
331,Protoss Probe,14310,30251,14611,14611
335,Protoss Pylon,14434,19821,14955,14434
338,Protoss Probe,14607,23578,14908,14908
339,Protoss Probe,14612,24051,14913,14913
340,Protoss Probe,14645,15772,14946,14946
341,Protoss Probe,14680,15194,14981,14981
352,Protoss Probe,14909,22589,15210,15210
353,Protoss Probe,14947,15792,15248,15248
355,Protoss Dragoon,14990,19287,15741,15741
356,Protoss Dragoon,14995,17155,15746,15746
357,Protoss Dragoon,15000,18139,15751,15751
358,Protoss Dragoon,15000,22232,15751,15751
359,Protoss Dragoon,15005,17722,15756,15756
360,Protoss Observer,15020,30251,15621,15621
364,Protoss Photon Cannon,15189,30251,16010,15189
365,Protoss Probe,15211,30251,15512,15512
366,Protoss Probe,15245,30251,15546,15546
367,Protoss Probe,15249,30251,15550,15550
369,Protoss Pylon,15271,30251,15792,15271
372,Protoss Pylon,15305,30251,15826,15305
378,Protoss Photon Cannon,15506,18492,16327,15506
379,Protoss Probe,15513,19670,15814,15814
380,Protoss Probe,15551,22468,15852,15852
382,Protoss Pylon,15617,19088,16138,15617
388,Protoss Probe,15810,30251,16111,16111
389,Protoss Probe,15815,30251,16116,16116
390,Protoss Probe,15853,22796,16154,16154
392,Protoss Interceptor,15970,19079,16271,16271
393,Protoss Interceptor,15970,24456,16271,16271
396,Protoss Probe,16112,22407,16413,16413
397,Protoss Probe,16117,30251,16418,16418
398,Protoss Probe,16155,30251,16456,16456
401,Protoss Interceptor,16272,24458,16573,16573
402,Protoss Interceptor,16272,19036,16573,16573
407,Protoss Probe,16414,30251,16715,16715
408,Protoss Probe,16419,30251,16720,16720
409,Protoss Probe,16457,17754,16758,16758
410,Protoss Zealot,16480,18884,17081,17081
411,Protoss Zealot,16485,18828,17086,17086
412,Protoss Zealot,16490,19077,17091,17091
413,Protoss Zealot,16495,18387,17096,17096
414,Protoss Zealot,16500,19078,17101,17101
415,Protoss Zealot,16500,19448,17101,17101
417,Protoss Interceptor,16574,22465,16875,16875
418,Protoss Interceptor,16574,19036,16875,16875
429,Protoss Pylon,16753,21640,17274,16753
430,Protoss Probe,16759,30251,17060,17060
434,Protoss Interceptor,16876,24460,17177,17177
435,Protoss Interceptor,16876,19036,17177,17177
439,Protoss Carrier,16960,30251,19061,19061
442,Protoss Probe,17061,17269,-1,-1
446,Protoss Interceptor,17178,18300,17479,17479
447,Protoss Interceptor,17178,24464,17479,17479
454,Protoss Carrier,17330,28648,19431,19431
455,Protoss Interceptor,17480,19053,17781,17781
456,Protoss Interceptor,17480,24458,17781,17781
458,Protoss Dragoon,17505,23198,18256,18256
459,Protoss Dragoon,17510,23248,18261,18261
461,Protoss Dragoon,17515,23617,18266,18266
462,Protoss Dragoon,17520,23779,18271,18271
463,Protoss Dragoon,17520,23531,18271,18271
464,Protoss Dragoon,17530,23457,18281,18281
467,Protoss Probe,17775,30251,18076,18076
468,Protoss Interceptor,17782,19057,18083,18083
469,Protoss Interceptor,17782,24462,18083,18083
471,Protoss Probe,17825,30251,18126,18126
472,Protoss Pylon,17857,30251,18378,17857
474,Protoss Interceptor,18084,19036,18385,18385
475,Protoss Interceptor,18084,24462,18385,18385
483,Protoss Interceptor,18386,19036,18687,18687
484,Protoss Dragoon,18440,21599,19191,19191
485,Protoss Dragoon,18445,23380,19196,19196
486,Protoss Dragoon,18445,23322,19196,19196
487,Protoss Dragoon,18450,22494,19201,19201
488,Protoss Dragoon,18455,23431,19206,19206
498,Protoss Zealot,18900,22611,19501,19501
501,Protoss Carrier,19062,19748,-1,-1
506,Protoss Zealot,19192,22320,19793,19793
507,Protoss Zealot,19197,22366,19798,19798
508,Protoss Zealot,19197,21527,19798,19798
509,Protoss Zealot,19202,22304,19803,19803
510,Protoss Dragoon,19207,23248,19958,19958
511,Protoss Interceptor,19210,30251,19511,19511
514,Protoss Interceptor,19512,30251,19813,19813
515,Protoss Interceptor,19560,28674,19861,19861
518,Protoss Pylon,19647,30251,20168,19647
521,Protoss Probe,19735,30251,20036,20036
522,Protoss Probe,19740,30251,20041,20041
526,Protoss Interceptor,19814,30251,20115,20115
529,Protoss Interceptor,19862,28666,20163,20163
533,Protoss Pylon,19977,23581,20498,19977
535,Protoss Nexus,20043,30251,21914,20043
536,Protoss Pylon,20107,30251,20628,20107
537,Protoss Interceptor,20116,30251,20417,20417
539,Protoss Interceptor,20164,28692,20465,20465
541,Protoss Zealot,20168,22281,20769,20769
547,Protoss Interceptor,20418,30251,20719,20719
548,Protoss Interceptor,20466,28669,20767,20767
549,Protoss Probe,20498,30251,20799,20799
550,Protoss Probe,20498,30251,20799,20799
551,Protoss Dragoon,20510,24614,21261,21261
552,Protoss Dragoon,20515,24296,21266,21266
553,Protoss Dragoon,20520,22533,21271,21271
554,Protoss Stargate,20595,30251,21716,20595
556,Protoss Dragoon,20628,24496,21379,21379
557,Protoss Stargate,20633,30251,21754,20633
