@relation pvt_475_lifetimes

@attribute "unit_id" integer
@attribute "type" string
@attribute "gained" integer
@attribute "lost" integer
@attribute "completed" integer
@attribute "observable" integer

@data

1,Protoss Probe,0,21113,0,0
2,Protoss Probe,0,21113,0,0
3,Protoss Probe,0,21113,0,0
4,Protoss Probe,0,21113,0,0
5,Protoss Nexus,0,21113,0,0
32,Protoss Assimilator,2445,21113,3115,2445
86,Protoss Assimilator,16567,21113,17237,16567
121,Protoss Assimilator,16690,21113,17360,16690
134,Protoss Probe,25,5064,326,326
136,Protoss Probe,475,21113,776,776
138,Protoss Probe,777,21113,1078,1078
140,Protoss Probe,1079,21113,1380,1380
141,Protoss Pylon,1227,21113,1748,1227
143,Protoss Probe,1390,21113,1691,1691
146,Protoss Probe,1748,21113,2049,2049
147,Protoss Gateway,1917,21113,2888,1917
148,Protoss Probe,2050,21113,2351,2351
151,Protoss Probe,2352,21113,2653,2653
153,Protoss Probe,2654,21113,2955,2955
155,Protoss Zealot,2915,2959,-1,-1
156,Protoss Probe,2956,21113,3257,3257
158,Protoss Cybernetics Core,3037,21113,4008,3037
159,Protoss Probe,3258,21113,3559,3559
161,Protoss Pylon,3375,21113,3896,3375
164,Protoss Probe,3560,21113,3861,3861
166,Protoss Probe,3862,21113,4163,4163
169,Protoss Dragoon,4040,16855,4791,4791
171,Protoss Probe,4164,21113,4465,4465
173,Protoss Probe,4466,21113,4767,4767
176,Protoss Probe,4768,21113,5069,5069
177,Protoss Dragoon,4792,16481,5543,5543
178,Protoss Pylon,4812,21113,5333,4812
180,Protoss Probe,5070,21113,5371,5371
184,Protoss Probe,5372,21113,5673,5673
186,Protoss Dragoon,5544,16760,6295,6295
188,Protoss Robotics Facility,5653,21113,6924,5653
189,Protoss Probe,5674,21113,5975,5975
191,Protoss Probe,5976,21113,6277,6277
193,Protoss Gateway,6088,21113,7059,6088
197,Protoss Pylon,6262,21113,6783,6262
198,Protoss Probe,6278,21113,6579,6579
199,Protoss Dragoon,6400,16916,7151,7151
