@relation pvt_259_lifetimes

@attribute "unit_id" integer
@attribute "type" string
@attribute "gained" integer
@attribute "lost" integer
@attribute "completed" integer
@attribute "observable" integer

@data

1,Protoss Probe,0,4100,0,0
2,Protoss Probe,0,37348,0,0
3,Protoss Probe,0,11486,0,0
4,Protoss Nexus,0,52482,0,0
56,Protoss Assimilator,12174,52482,12844,12174
73,Protoss Assimilator,3828,52482,4498,3828
81,Protoss Assimilator,34175,48970,34845,34175
113,Protoss Assimilator,22594,52482,23264,22594
141,Protoss Probe,0,37263,0,0
157,Protoss Probe,16,52482,317,317
159,Protoss Probe,406,7205,707,707
161,Protoss Probe,708,39119,1009,1009
163,Protoss Probe,1010,52482,1311,1311
165,Protoss Pylon,1321,52482,1842,1321
166,Protoss Probe,1456,46629,1757,1757
169,Protoss Probe,1842,12707,2143,2143
171,Protoss Probe,2144,52482,2445,2445
172,Protoss Probe,2446,5531,2747,2747
175,Protoss Probe,2748,30903,3049,3049
177,Protoss Nexus,2996,52482,4867,2996
179,Protoss Gateway,3349,52482,4320,3349
181,Protoss Probe,3726,47984,4027,4027
185,Protoss Probe,4028,22806,4329,4329
188,Protoss Probe,4330,43531,4631,4631
189,Protoss Cybernetics Core,4357,52482,5328,4357
191,Protoss Gateway,4604,52482,5575,4604
192,Protoss Zealot,4654,9388,5255,5255
194,Protoss Probe,4904,46024,5205,5205
195,Protoss Probe,4908,8277,5209,5209
198,Protoss Dragoon,5350,10967,6101,6101
201,Protoss Probe,5424,30935,5725,5725
202,Protoss Probe,5492,52482,5793,5793
203,Protoss Dragoon,5674,9619,6425,6425
206,Protoss Probe,5828,37290,6129,6129
207,Protoss Probe,5842,11545,6143,6143
209,Protoss Pylon,6006,52482,6527,6006
213,Protoss Dragoon,6528,10816,7279,7279
214,Protoss Dragoon,6536,11197,7287,7287
216,Protoss Probe,6636,22753,6937,6937
217,Protoss Probe,6672,11730,6973,6973
222,Protoss Probe,6938,52482,7239,7239
223,Protoss Probe,6974,37236,7275,7275
