@relation pvt_445_lifetimes

@attribute "unit_id" integer
@attribute "type" string
@attribute "gained" integer
@attribute "lost" integer
@attribute "completed" integer
@attribute "observable" integer

@data

1,Protoss Probe,0,29870,0,0
2,Protoss Probe,0,29870,0,0
3,Protoss Nexus,0,29870,0,0
51,Protoss Assimilator,15421,29870,16091,15421
55,Protoss Assimilator,14205,29870,14875,14205
75,Protoss Assimilator,3443,29870,4113,3443
76,Protoss Assimilator,27689,29870,28359,27689
102,Protoss Assimilator,5589,29870,6259,5589
106,Protoss Probe,0,29870,0,0
108,Protoss Assimilator,22924,29870,23594,22924
111,Protoss Probe,0,29870,0,0
115,Protoss Probe,6,29870,307,307
116,Protoss Probe,366,29870,667,667
118,Protoss Probe,668,28163,969,969
120,Protoss Probe,970,29870,1271,1271
122,Protoss Pylon,1165,29870,1686,1165
124,Protoss Probe,1328,29870,1629,1629
127,Protoss Probe,1686,12765,1987,1987
128,Protoss Probe,1988,29870,2289,2289
131,Protoss Probe,2290,29870,2591,2591
133,Protoss Probe,2592,12765,2893,2893
135,Protoss Nexus,2805,29870,4676,2805
136,Protoss Probe,2894,29870,3195,3195
138,Protoss Gateway,3190,29870,4161,3190
140,Protoss Probe,3218,29870,3519,3519
143,Protoss Probe,3520,12765,3821,3821
146,Protoss Probe,3822,29870,4123,4123
147,Protoss Gateway,3871,29870,4842,3871
149,Protoss Cybernetics Core,4200,29870,5171,4200
152,Protoss Probe,4712,29870,5013,5013
153,Protoss Probe,4736,6779,5037,5037
157,Protoss Probe,5014,29870,5315,5315
158,Protoss Probe,5038,29870,5339,5339
159,Protoss Pylon,5161,29870,5682,5161
160,Protoss Dragoon,5186,12409,5937,5937
161,Protoss Dragoon,5194,18263,5945,5945
163,Protoss Probe,5316,29870,5617,5617
166,Protoss Dragoon,5938,12765,6689,6689
167,Protoss Dragoon,5946,7520,6697,6697
168,Protoss Probe,6014,28968,6315,6315
169,Protoss Probe,6026,28370,6327,6327
171,Protoss Pylon,6175,29870,6696,6175
172,Protoss Probe,6316,29870,6617,6617
173,Protoss Probe,6328,29870,6629,6629
176,Protoss Dragoon,6696,12765,7447,7447
177,Protoss Dragoon,6744,12275,7495,7495
178,Protoss Probe,6810,27674,7111,7111
179,Protoss Probe,6824,29870,7125,7125
182,Protoss Citadel of Adun,6946,29870,7917,6946
183,Protoss Probe,7112,14963,7413,7413
186,Protoss Probe,7150,29870,7451,7451
189,Protoss Probe,7414,12765,7715,7715
192,Protoss Probe,7521,29870,7822,7822
194,Protoss Probe,7716,18967,8017,8017
196,Protoss Pylon,7735,29870,8256,7735
200,Protoss Nexus,8143,29870,10014,8143
202,Protoss Templar Archives,8189,29870,9160,8189
203,Protoss Probe,8256,29870,8557,8557
204,Protoss Probe,8256,29870,8557,8557
207,Protoss Stargate,8408,29870,9529,8408
208,Protoss Pylon,8463,29870,8984,8463
212,Protoss Pylon,8556,29870,9077,8556
213,Protoss Probe,8558,29870,8859,8859
