@relation pvt_266_lifetimes

@attribute "unit_id" integer
@attribute "type" string
@attribute "gained" integer
@attribute "lost" integer
@attribute "completed" integer
@attribute "observable" integer

@data

6,Protoss Assimilator,32735,41677,33405,32735
59,Protoss Assimilator,19861,41677,20531,19861
108,Protoss Assimilator,2236,41677,2906,2236
116,Protoss Probe,0,41677,0,0
132,Protoss Probe,0,15443,0,0
133,Protoss Nexus,0,41677,0,0
140,Protoss Probe,0,41677,0,0
146,Protoss Assimilator,9136,41677,9806,9136
153,Protoss Probe,0,41677,0,0
155,Protoss Probe,12,16028,313,313
157,Protoss Probe,402,15150,703,703
159,Protoss Probe,704,8269,1005,1005
161,Protoss Probe,1006,16163,1307,1307
162,Protoss Pylon,1175,41677,1696,1175
164,Protoss Probe,1338,15237,1639,1639
167,Protoss Probe,1696,14246,1997,1997
168,Protoss Gateway,1856,41677,2827,1856
169,Protoss Probe,1998,41677,2299,2299
173,Protoss Probe,2330,41677,2631,2631
175,Protoss Probe,2632,16298,2933,2933
177,Protoss Cybernetics Core,2866,41677,3837,2866
179,Protoss Probe,2950,41677,3251,3251
180,Protoss Zealot,3154,7484,3755,3755
182,Protoss Pylon,3388,41677,3909,3388
184,Protoss Probe,3512,13378,3813,3813
188,Protoss Probe,3909,15379,4210,4210
189,Protoss Dragoon,3968,21934,4719,4719
191,Protoss Probe,4211,41677,4512,4512
193,Protoss Probe,4513,16000,4814,4814
194,Protoss Dragoon,4720,8150,5471,5471
196,Protoss Probe,4876,15411,5177,5177
198,Protoss Pylon,4977,41677,5498,4977
201,Protoss Citadel of Adun,5345,41677,6316,5345
203,Protoss Probe,5498,41677,5799,5799
204,Protoss Dragoon,5594,22484,6345,6345
208,Protoss Probe,5800,41677,6101,6101
209,Protoss Pylon,6043,41677,6564,6043
211,Protoss Probe,6102,41677,6403,6403
213,Protoss Probe,6404,13282,6705,6705
214,Protoss Templar Archives,6430,41677,7401,6430
217,Protoss Probe,6706,41677,7007,7007
218,Protoss Dragoon,6708,24689,7459,7459
221,Protoss Probe,7008,41677,7309,7309
224,Protoss Probe,7310,16355,7611,7611
227,Protoss Nexus,7432,41677,9303,7432
228,Protoss Dark Templar,7460,9370,8211,8211
229,Protoss Probe,7612,16137,7913,7913
232,Protoss Probe,7914,20209,8215,8215
233,Protoss Pylon,7918,41677,8439,7918
237,Protoss Probe,8256,16419,8557,8557
238,Protoss Robotics Facility,8464,41677,9735,8464
240,Protoss Probe,8558,15417,8859,8859
