@relation pvt_736_lifetimes

@attribute "unit_id" integer
@attribute "type" string
@attribute "gained" integer
@attribute "lost" integer
@attribute "completed" integer
@attribute "observable" integer

@data

6,Protoss Probe,0,44089,0,0
7,Protoss Probe,0,43104,0,0
8,Protoss Probe,0,47752,0,0
9,Protoss Probe,0,47752,0,0
10,Protoss Nexus,0,47752,0,0
26,Protoss Assimilator,2333,47752,3003,2333
27,Protoss Assimilator,41002,47752,41672,41002
52,Protoss Assimilator,9663,47752,10333,9663
99,Protoss Assimilator,16666,43830,17336,16666
161,Protoss Probe,12,7527,313,313
162,Protoss Probe,394,21201,695,695
164,Protoss Probe,696,47752,997,997
166,Protoss Probe,998,36111,1299,1299
168,Protoss Pylon,1260,47752,1781,1260
170,Protoss Probe,1376,36660,1677,1677
173,Protoss Probe,1781,18092,2082,2082
174,Protoss Gateway,1916,47752,2887,1916
176,Protoss Probe,2083,12753,2384,2384
179,Protoss Probe,2385,47752,2686,2686
181,Protoss Probe,2687,47752,2988,2988
183,Protoss Cybernetics Core,3016,47752,3987,3016
184,Protoss Probe,3066,43161,3367,3367
186,Protoss Probe,3368,36736,3669,3669
188,Protoss Pylon,3593,47752,4114,3593
191,Protoss Probe,3746,36458,4047,4047
194,Protoss Probe,4048,18063,4349,4349
195,Protoss Dragoon,4290,18760,5041,5041
197,Protoss Probe,4376,4421,-1,-1
198,Protoss Pylon,4516,4633,-1,4516
200,Protoss Probe,4652,44172,4953,4953
202,Protoss Probe,4954,19192,5255,5255
203,Protoss Dragoon,5042,24186,5793,5793
204,Protoss Pylon,5076,5123,-1,5076
208,Protoss Probe,5392,36586,5693,5693
209,Protoss Pylon,5467,47752,5988,5467
210,Protoss Probe,5698,36736,5999,5999
214,Protoss Pylon,5926,5961,-1,5926
215,Protoss Dragoon,5988,24636,6739,6739
216,Protoss Probe,6000,26774,6301,6301
217,Protoss Pylon,6046,6143,-1,6046
218,Protoss Robotics Facility,6231,47752,7502,6231
219,Protoss Probe,6302,43972,6603,6603
220,Protoss Gateway,6453,47752,7424,6453
223,Protoss Probe,6604,43039,6905,6905
225,Protoss Dragoon,6740,18760,7491,7491
226,Protoss Pylon,6856,7029,-1,6856
228,Protoss Probe,7078,47752,7379,7379
231,Protoss Nexus,7591,47752,9462,7591
234,Protoss Pylon,7664,47752,8185,7664
235,Protoss Probe,7762,18154,8063,8063
236,Protoss Observatory,7779,47752,8300,7779
240,Protoss Nexus,8270,47752,10141,8270
242,Protoss Probe,8320,44064,8621,8621
243,Protoss Observer,8396,16952,8997,8997
246,Protoss Probe,8642,36509,8943,8943
247,Protoss Citadel of Adun,8800,47752,9771,8800
251,Protoss Probe,8944,47752,9245,9245
253,Protoss Observer,8998,18717,9599,9599
254,Protoss Pylon,9073,47752,9594,9073
256,Protoss Dragoon,9152,25083,9903,9903
257,Protoss Probe,9246,26786,9547,9547
261,Protoss Probe,9506,47752,9807,9807
263,Protoss Dragoon,9526,24616,10277,10277
264,Protoss Probe,9548,26861,9849,9849
266,Protoss Observer,9662,33656,10263,10263
268,Protoss Probe,9816,43010,10117,10117
270,Protoss Templar Archives,9974,47752,10945,9974
271,Protoss Dragoon,10088,18760,10839,10839
275,Protoss Probe,10204,47752,10505,10505
277,Protoss Stargate,10328,47752,11449,10328
279,Protoss Probe,10456,26634,10757,10757
281,Protoss Probe,10496,18063,10797,10797
282,Protoss Probe,10506,42953,10807,10807
286,Protoss Dragoon,10752,24670,11503,11503
288,Protoss Probe,10808,32769,11109,11109
289,Protoss Probe,10816,47752,11117,11117
290,Protoss Dragoon,10840,24680,11591,11591
291,Protoss Probe,10848,36509,11149,11149
293,Protoss Probe,11112,26697,11413,11413
294,Protoss Probe,11138,47752,11439,11439
295,Protoss Probe,11150,45277,11451,11451
297,Protoss Pylon,11227,47752,11748,11227
298,Protoss Gateway,11248,47752,12219,11248
303,Protoss Gateway,11383,47752,12354,11383
304,Protoss Gateway,11456,47752,12427,11456
