@relation pvt_714_lifetimes

@attribute "unit_id" integer
@attribute "type" string
@attribute "gained" integer
@attribute "lost" integer
@attribute "completed" integer
@attribute "observable" integer

@data

1,Protoss Probe,0,41842,0,0
2,Protoss Probe,0,41842,0,0
3,Protoss Probe,0,41842,0,0
4,Protoss Probe,0,19022,0,0
5,Protoss Nexus,0,41842,0,0
27,Protoss Assimilator,2310,41842,2980,2310
37,Protoss Assimilator,9241,41842,9911,9241
62,Protoss Assimilator,21304,41842,21974,21304
67,Protoss Assimilator,33030,35534,33700,33030
128,Protoss Assimilator,15207,41842,15877,15207
155,Protoss Probe,10,41842,311,311
157,Protoss Probe,414,4827,715,715
159,Protoss Probe,716,22130,1017,1017
161,Protoss Probe,1018,41842,1319,1319
162,Protoss Pylon,1218,41842,1739,1218
165,Protoss Probe,1364,18208,1665,1665
167,Protoss Probe,1739,41842,2040,2040
168,Protoss Gateway,1885,41842,2856,1885
171,Protoss Probe,2041,41842,2342,2342
173,Protoss Probe,2440,41842,2741,2741
175,Protoss Probe,2742,41842,3043,3043
177,Protoss Cybernetics Core,2987,41842,3958,2987
178,Protoss Probe,3056,41842,3357,3357
182,Protoss Probe,3358,13176,3659,3659
183,Protoss Pylon,3533,41842,4054,3533
185,Protoss Probe,3660,22432,3961,3961
188,Protoss Probe,3962,22121,4263,4263
190,Protoss Dragoon,4068,9481,4819,4819
192,Protoss Probe,4264,41842,4565,4565
195,Protoss Probe,4566,9731,4867,4867
198,Protoss Pylon,4717,41842,5238,4717
200,Protoss Dragoon,4896,7929,5647,5647
201,Protoss Probe,4984,41842,5285,5285
204,Protoss Probe,5286,41842,5587,5587
208,Protoss Probe,5588,7795,5889,5889
210,Protoss Dragoon,5658,9525,6409,6409
214,Protoss Probe,5890,22130,6191,6191
216,Protoss Nexus,6147,41842,8018,6147
217,Protoss Probe,6212,41842,6513,6513
218,Protoss Pylon,6369,41842,6890,6369
222,Protoss Dragoon,6670,22912,7421,7421
223,Protoss Probe,6742,8865,7043,7043
226,Protoss Robotics Facility,6898,41842,8169,6898
228,Protoss Probe,7050,41842,7351,7351
230,Protoss Gateway,7186,41842,8157,7186
233,Protoss Dragoon,7430,18400,8181,8181
234,Protoss Probe,7454,41842,7755,7755
238,Protoss Probe,7756,18717,8057,8057
243,Protoss Probe,8106,9548,8407,8407
245,Protoss Dragoon,8182,23169,8933,8933
246,Protoss Observatory,8206,41842,8727,8206
247,Protoss Dragoon,8240,18400,8991,8991
248,Protoss Probe,8348,41842,8649,8649
250,Protoss Probe,8462,41842,8763,8763
252,Protoss Pylon,8599,41842,9120,8599
253,Protoss Probe,8650,41842,8951,8951
255,Protoss Observer,8740,11522,9341,9341
258,Protoss Dragoon,8952,18424,9703,9703
259,Protoss Dragoon,8992,19386,9743,9743
260,Protoss Probe,9038,41842,9339,9339
261,Protoss Probe,9042,12733,9343,9343
263,Protoss Pylon,9125,41842,9646,9125
265,Protoss Probe,9340,22506,9641,9641
266,Protoss Observer,9342,27598,9943,9943
275,Protoss Pylon,9670,41842,10191,9670
276,Protoss Dragoon,9704,24396,10455,10455
277,Protoss Dragoon,9744,23426,10495,10495
280,Protoss Probe,9852,11769,10153,10153
281,Protoss Probe,9906,41842,10207,10207
282,Protoss Observer,9944,10277,-1,-1
286,Protoss Probe,10154,41842,10455,10455
287,Protoss Probe,10208,18158,10509,10509
288,Protoss Citadel of Adun,10258,41842,11229,10258
289,Protoss Shuttle,10290,25293,11191,11191
291,Protoss Probe,10510,41842,10811,10811
294,Protoss Forge,10582,41842,11253,10582
295,Protoss Probe,10586,41842,10887,10887
296,Protoss Pylon,10641,41842,11162,10641
299,Protoss Probe,10812,41842,11113,11113
305,Protoss Nexus,11011,41842,12882,11011
307,Protoss Pylon,11114,41842,11635,11114
308,Protoss Probe,11142,41842,11443,11443
309,Protoss Zealot,11176,24271,11777,11777
310,Protoss Zealot,11180,19075,11781,11781
312,Protoss Probe,11228,13007,11529,11529
315,Protoss Templar Archives,11361,41842,12332,11361
319,Protoss Probe,11600,41842,11901,11901
321,Protoss Probe,11662,41842,11963,11963
322,Protoss Gateway,11682,41842,12653,11682
323,Protoss Observer,11700,27638,12301,12301
325,Protoss Gateway,11815,41842,12786,11815
329,Protoss Zealot,12022,24342,12623,12623
330,Protoss Zealot,12026,24261,12627,12627
331,Protoss Probe,12048,41842,12349,12349
332,Protoss Probe,12052,13176,12353,12353
341,Protoss Stargate,12349,41842,13470,12349
344,Protoss Photon Cannon,12382,41842,13203,12382
345,Protoss Photon Cannon,12420,18945,13241,12420
349,Protoss Observer,12640,22211,13241,13241
353,Protoss Dragoon,12918,18108,13669,13669
354,Protoss Dragoon,12922,15291,13673,13673
355,Protoss Dragoon,12924,28014,13675,13675
356,Protoss Probe,13054,38039,13355,13355
360,Protoss Dragoon,13326,22837,14077,14077
362,Protoss Pylon,13379,41842,13900,13379
365,Protoss Probe,13430,18085,13731,13731
368,Protoss Probe,13558,41842,13859,13859
369,Protoss Probe,13612,41842,13913,13913
373,Protoss Probe,13732,22198,14033,14033
375,Protoss Dragoon,13834,23538,14585,14585
376,Protoss Dragoon,13838,24775,14589,14589
377,Protoss Dragoon,13842,23263,14593,14593
378,Protoss Pylon,13860,41842,14381,13860
380,Protoss Probe,13914,18115,14215,14215
385,Protoss Probe,14034,18116,14335,14335
387,Protoss Arbiter Tribunal,14082,41842,15053,14082
388,Protoss Probe,14082,41842,14383,14383
394,Protoss Probe,14320,41842,14621,14621
399,Protoss Probe,14378,22274,14679,14679
400,Protoss Dragoon,14444,24175,15195,15195
401,Protoss Photon Cannon,14459,18189,15280,14459
406,Protoss Probe,14632,41842,14933,14933
410,Protoss Pylon,14770,41842,15291,14770
416,Protoss Probe,15022,41842,15323,15323
417,Protoss Gateway,15058,41842,16029,15058
418,Protoss Probe,15088,41842,15389,15389
419,Protoss Gateway,15104,41842,16075,15104
421,Protoss Probe,15138,18304,15439,15439
426,Protoss Pylon,15163,41842,15684,15163
427,Protoss Arbiter,15238,22175,17639,17639
436,Protoss Probe,15520,18717,15821,15821
438,Protoss Gateway,15597,41842,16568,15597
439,Protoss Zealot,15696,23071,16297,16297
440,Protoss Zealot,15702,23434,16303,16303
441,Protoss Zealot,15706,24594,16307,16307
442,Protoss Zealot,15710,23478,16311,16311
447,Protoss Probe,15748,41842,16049,16049
450,Protoss Pylon,15819,41842,16340,15819
451,Protoss Probe,15822,41842,16123,16123
456,Protoss Stargate,16165,41842,17286,16165
460,Protoss Nexus,16317,41842,18188,16317
464,Protoss Pylon,16460,41842,16981,16460
465,Protoss Observer,16496,22481,17097,17097
468,Protoss Zealot,16670,23065,17271,17271
470,Protoss Zealot,16674,23406,17275,17275
472,Protoss Zealot,16678,22954,17279,17279
474,Protoss Zealot,16716,24807,17317,17317
475,Protoss Zealot,16720,18588,17321,17321
476,Protoss Zealot,16732,19153,17333,17333
477,Protoss Probe,16842,41842,17143,17143
480,Protoss Probe,16896,41842,17197,17197
482,Protoss Probe,17042,18173,17343,17343
483,Protoss Pylon,17063,41842,17584,17063
486,Protoss Pylon,17082,41842,17603,17082
488,Protoss Photon Cannon,17260,41842,18081,17260
494,Protoss Forge,17370,41842,18041,17370
495,Protoss Gateway,17422,41842,18393,17422
498,Protoss Photon Cannon,17462,41842,18283,17462
499,Protoss Probe,17464,41842,17765,17765
500,Protoss Probe,17480,41842,17781,17781
515,Protoss Probe,17838,18266,18139,18139
