@relation pvt_128_lifetimes

@attribute "unit_id" integer
@attribute "type" string
@attribute "gained" integer
@attribute "lost" integer
@attribute "completed" integer
@attribute "observable" integer

@data

1,Protoss Probe,0,36863,0,0
2,Protoss Probe,0,36863,0,0
3,Protoss Probe,0,36863,0,0
4,Protoss Probe,0,15706,0,0
5,Protoss Nexus,0,36863,0,0
62,Protoss Assimilator,36049,36863,36719,36049
104,Protoss Assimilator,13188,36863,13858,13188
122,Protoss Assimilator,32586,36863,33256,32586
124,Protoss Assimilator,13259,36863,13929,13259
129,Protoss Assimilator,2378,36863,3048,2378
132,Protoss Probe,6,36863,307,307
135,Protoss Probe,392,36863,693,693
137,Protoss Probe,694,36863,995,995
139,Protoss Probe,996,4449,1297,1297
141,Protoss Probe,1298,36863,1599,1599
142,Protoss Pylon,1393,36863,1914,1393
145,Protoss Probe,1974,36863,2275,2275
148,Protoss Gateway,2379,36863,3350,2379
150,Protoss Probe,2490,34197,2791,2791
152,Protoss Probe,2792,36863,3093,3093
154,Protoss Probe,3094,36863,3395,3395
157,Protoss Cybernetics Core,3372,36863,4343,3372
158,Protoss Probe,3408,15824,3709,3709
160,Protoss Zealot,3502,6951,4103,4103
162,Protoss Pylon,3797,36863,4318,3797
164,Protoss Probe,3910,36863,4211,4211
168,Protoss Probe,4318,36863,4619,4619
170,Protoss Dragoon,4590,15265,5341,5341
171,Protoss Probe,4912,36863,5213,5213
174,Protoss Probe,5274,36863,5575,5575
176,Protoss Dragoon,5342,19526,6093,6093
180,Protoss Probe,5652,36863,5953,5953
182,Protoss Nexus,6008,36863,7879,6008
183,Protoss Probe,6248,28746,6549,6549
185,Protoss Pylon,6385,36863,6906,6385
190,Protoss Probe,7070,36863,7371,7371
192,Protoss Nexus,7142,36863,9013,7142
194,Protoss Dragoon,7298,15316,8049,8049
197,Protoss Probe,7482,36863,7783,7783
202,Protoss Robotics Facility,7792,36863,9063,7792
203,Protoss Probe,7898,36863,8199,8199
207,Protoss Dragoon,8218,15265,8969,8969
208,Protoss Probe,8248,36863,8549,8549
212,Protoss Pylon,8468,36863,8989,8468
214,Protoss Probe,8544,36863,8845,8845
216,Protoss Probe,8704,29196,9005,9005
219,Protoss Probe,8890,36863,9191,9191
220,Protoss Dragoon,8970,17625,9721,9721
221,Protoss Probe,9042,28733,9343,9343
222,Protoss Gateway,9192,36863,10163,9192
223,Protoss Probe,9192,36863,9493,9493
226,Protoss Probe,9344,31722,9645,9645
229,Protoss Pylon,9462,19986,9983,9462
230,Protoss Probe,9494,34113,9795,9795
231,Protoss Probe,9506,16172,9807,9807
234,Protoss Observatory,9675,36863,10196,9675
236,Protoss Probe,9796,36863,10097,10097
237,Protoss Probe,9818,19095,10119,10119
238,Protoss Dragoon,9908,17459,10659,10659
240,Protoss Probe,10032,15828,10333,10333
241,Protoss Probe,10098,36863,10399,10399
243,Protoss Probe,10150,36863,10451,10451
244,Protoss Pylon,10319,36863,10840,10319
246,Protoss Probe,10334,36863,10635,10635
248,Protoss Dragoon,10356,21358,11107,11107
249,Protoss Observer,10376,13355,10977,10977
250,Protoss Probe,10400,36863,10701,10701
252,Protoss Gateway,10526,36863,11497,10526
253,Protoss Probe,10542,36863,10843,10843
254,Protoss Gateway,10619,36863,11590,10619
255,Protoss Probe,10636,15769,10937,10937
258,Protoss Probe,10726,36863,11027,11027
259,Protoss Dragoon,10826,17321,11577,11577
260,Protoss Probe,10876,28286,11177,11177
262,Protoss Pylon,10896,15606,11417,10896
264,Protoss Observer,10978,17819,11579,11579
266,Protoss Forge,11062,36863,11733,11062
268,Protoss Probe,11092,36863,11393,11393
269,Protoss Dragoon,11108,17625,11859,11859
270,Protoss Probe,11236,36863,11537,11537
271,Protoss Probe,11260,36863,11561,11561
274,Protoss Citadel of Adun,11324,36863,12295,11324
277,Protoss Pylon,11392,36863,11913,11392
279,Protoss Dragoon,11514,22822,12265,12265
280,Protoss Probe,11538,36863,11839,11839
281,Protoss Probe,11562,36863,11863,11863
284,Protoss Observer,11686,15169,12287,12287
287,Protoss Pylon,11738,36863,12259,11738
289,Protoss Probe,11774,36863,12075,12075
290,Protoss Probe,11840,36863,12141,12141
292,Protoss Probe,11864,36863,12165,12165
293,Protoss Pylon,11889,36863,12410,11889
295,Protoss Dragoon,11950,22896,12701,12701
296,Protoss Dragoon,11966,23267,12717,12717
298,Protoss Pylon,12198,36863,12719,12198
301,Protoss Probe,12252,36863,12553,12553
302,Protoss Dragoon,12266,17395,13017,13017
303,Protoss Probe,12276,36863,12577,12577
309,Protoss Gateway,12567,36863,13538,12567
312,Protoss Probe,12608,21283,12909,12909
314,Protoss Observer,12626,36863,13227,13227
316,Protoss Dragoon,12702,15418,13453,13453
318,Protoss Dragoon,12724,23047,13475,13475
319,Protoss Gateway,12786,36863,13757,12786
320,Protoss Dragoon,12842,17760,13593,13593
323,Protoss Gateway,12954,36863,13925,12954
324,Protoss Gateway,13018,36863,13989,13018
325,Protoss Dragoon,13018,17428,13769,13769
327,Protoss Probe,13132,36863,13433,13433
328,Protoss Templar Archives,13167,36863,14138,13167
329,Protoss Probe,13178,16226,13479,13479
333,Protoss Pylon,13256,36863,13777,13256
337,Protoss Dragoon,13454,23009,14205,14205
