@relation pvt_616_lifetimes

@attribute "unit_id" integer
@attribute "type" string
@attribute "gained" integer
@attribute "lost" integer
@attribute "completed" integer
@attribute "observable" integer

@data

1,Protoss Probe,0,15598,0,0
2,Protoss Nexus,0,20645,0,0
95,Protoss Probe,0,14835,0,0
101,Protoss Probe,0,11617,0,0
110,Protoss Probe,0,11010,0,0
120,Protoss Assimilator,2544,20645,3214,2544
147,Protoss Assimilator,14331,16374,15001,14331
154,Protoss Probe,12,17158,313,313
156,Protoss Probe,386,11646,687,687
158,Protoss Probe,688,6610,989,989
160,Protoss Probe,990,13597,1291,1291
162,Protoss Pylon,1165,20645,1686,1165
163,Protoss Probe,1302,18062,1603,1603
167,Protoss Probe,1686,13597,1987,1987
168,Protoss Gateway,1928,20645,2899,1928
170,Protoss Probe,2028,13520,2329,2329
171,Protoss Probe,2330,11252,2631,2631
174,Protoss Probe,2632,12556,2933,2933
176,Protoss Probe,2934,13520,3235,3235
177,Protoss Pylon,3035,5196,3556,3035
179,Protoss Probe,3236,17064,3537,3537
181,Protoss Cybernetics Core,3526,20645,4497,3526
182,Protoss Probe,3538,20607,3839,3839
186,Protoss Probe,3840,14835,4141,4141
187,Protoss Pylon,4076,5232,4597,4076
188,Protoss Probe,4162,17789,4463,4463
191,Protoss Probe,4464,17080,4765,4765
192,Protoss Dragoon,4510,8399,5261,5261
193,Protoss Probe,4820,20645,5121,5121
195,Protoss Pylon,4880,20645,5401,4880
198,Protoss Probe,5164,16599,5465,5465
199,Protoss Dragoon,5401,8342,6152,6152
200,Protoss Pylon,5471,20645,5992,5471
205,Protoss Nexus,6091,20645,7962,6091
206,Protoss Probe,6096,20645,6397,6397
209,Protoss Dragoon,6380,12882,7131,7131
210,Protoss Probe,6398,17543,6699,6699
213,Protoss Probe,6700,19275,7001,7001
215,Protoss Probe,7002,14835,7303,7303
216,Protoss Pylon,7087,20645,7608,7087
218,Protoss Dragoon,7132,12891,7883,7883
221,Protoss Probe,7304,11468,7605,7605
225,Protoss Probe,7608,20645,7909,7909
228,Protoss Dragoon,7884,16898,8635,8635
229,Protoss Probe,7910,20645,8211,8211
230,Protoss Nexus,7974,20645,9845,7974
233,Protoss Probe,8080,17039,8381,8381
234,Protoss Probe,8212,17775,8513,8513
236,Protoss Probe,8514,17778,8815,8815
237,Protoss Probe,8538,9729,8839,8839
240,Protoss Dragoon,8636,16408,9387,9387
241,Protoss Gateway,8687,20645,9658,8687
242,Protoss Probe,8840,16748,9141,9141
243,Protoss Probe,8856,17664,9157,9157
244,Protoss Gateway,8883,20645,9854,8883
248,Protoss Gateway,8990,20645,9961,8990
249,Protoss Probe,9142,17039,9443,9443
251,Protoss Pylon,9212,20645,9733,9212
255,Protoss Dragoon,9388,12556,10139,10139
256,Protoss Probe,9410,13520,9711,9711
259,Protoss Probe,9444,14909,9745,9745
263,Protoss Dragoon,9674,20645,10425,10425
265,Protoss Robotics Facility,9695,20645,10966,9695
266,Protoss Probe,9746,11378,10047,10047
267,Protoss Probe,9856,16817,10157,10157
268,Protoss Probe,9910,16599,10211,10211
270,Protoss Dragoon,10014,12648,10765,10765
271,Protoss Probe,10048,14909,10349,10349
272,Protoss Dragoon,10130,18158,10881,10881
273,Protoss Probe,10228,16822,10529,10529
274,Protoss Probe,10256,13520,10557,10557
275,Protoss Probe,10350,11281,10651,10651
276,Protoss Dragoon,10372,11454,11123,11123
279,Protoss Probe,10530,13710,10831,10831
280,Protoss Probe,10558,19289,10859,10859
281,Protoss Probe,10652,14909,10953,10953
283,Protoss Pylon,10726,20645,11247,10726
285,Protoss Probe,10860,19352,11161,11161
288,Protoss Probe,10940,14073,11241,11241
289,Protoss Gateway,10951,20645,11922,10951
290,Protoss Probe,10954,20645,11255,11255
293,Protoss Probe,11162,13520,11463,11463
296,Protoss Probe,11280,11673,11581,11581
299,Protoss Probe,11464,18046,11765,11765
301,Protoss Dragoon,11628,19904,12379,12379
302,Protoss Dragoon,11632,19988,12383,12383
303,Protoss Dragoon,11644,14627,12395,12395
304,Protoss Dragoon,11648,19950,12399,12399
305,Protoss Probe,11656,16965,11957,11957
307,Protoss Pylon,11736,13475,12257,11736
309,Protoss Pylon,11800,13179,12321,11800
311,Protoss Probe,11828,12249,12129,12129
315,Protoss Probe,11888,18042,12189,12189
316,Protoss Probe,11958,16741,12259,12259
319,Protoss Observatory,11987,20645,12508,11987
322,Protoss Dragoon,12166,19973,12917,12917
324,Protoss Probe,12190,15238,12491,12491
327,Protoss Probe,12492,20645,12793,12793
330,Protoss Observer,12610,20645,13211,13211
335,Protoss Dragoon,12734,16312,13485,13485
336,Protoss Dragoon,12740,16085,13491,13491
337,Protoss Dragoon,12748,19975,13499,13499
