@relation pvt_010_lifetimes

@attribute "unit_id" integer
@attribute "type" string
@attribute "gained" integer
@attribute "lost" integer
@attribute "completed" integer
@attribute "observable" integer

@data

6,Protoss Probe,0,26405,0,0
7,Protoss Probe,0,24015,0,0
8,Protoss Probe,0,47233,0,0
9,Protoss Probe,0,47233,0,0
10,Protoss Nexus,0,47233,0,0
41,Protoss Assimilator,7524,47233,8194,7524
51,Protoss Assimilator,19979,47233,20649,19979
62,Protoss Assimilator,24407,47233,25077,24407
64,Protoss Assimilator,3325,47233,3995,3325
84,Protoss Assimilator,15634,26131,16304,15634
133,Protoss Probe,10,47233,311,311
134,Protoss Probe,372,47233,673,673
136,Protoss Probe,674,47233,975,975
138,Protoss Probe,976,24468,1277,1277
140,Protoss Pylon,1190,47233,1711,1190
141,Protoss Probe,1278,47233,1579,1579
145,Protoss Probe,1711,24164,2012,2012
147,Protoss Probe,2013,14452,2314,2314
150,Protoss Probe,2315,47233,2616,2616
152,Protoss Nexus,2618,47233,4489,2618
153,Protoss Probe,2690,47233,2991,2991
156,Protoss Gateway,3060,47233,4031,3060
157,Protoss Probe,3100,24542,3401,3401
160,Protoss Probe,3402,47233,3703,3703
163,Protoss Probe,3704,47233,4005,4005
167,Protoss Probe,4006,47233,4307,4307
168,Protoss Cybernetics Core,4092,47233,5063,4092
170,Protoss Gateway,4266,47233,5237,4266
173,Protoss Zealot,4522,18485,5123,5123
174,Protoss Probe,4596,47233,4897,4897
175,Protoss Probe,4680,47233,4981,4981
178,Protoss Probe,4898,47233,5199,5199
180,Protoss Dragoon,5152,18725,5903,5903
182,Protoss Dragoon,5330,9057,6081,6081
185,Protoss Pylon,5466,47233,5987,5466
188,Protoss Probe,5994,47233,6295,6295
190,Protoss Probe,6028,47233,6329,6329
191,Protoss Dragoon,6052,19187,6803,6803
192,Protoss Dragoon,6100,18268,6851,6851
194,Protoss Probe,6296,29131,6597,6597
196,Protoss Probe,6336,47233,6637,6637
197,Protoss Pylon,6496,16030,7017,6496
203,Protoss Pylon,6870,47233,7391,6870
206,Protoss Robotics Facility,7052,14823,8323,7052
207,Protoss Dragoon,7066,18265,7817,7817
208,Protoss Probe,7088,31588,7389,7389
210,Protoss Probe,7118,47233,7419,7419
213,Protoss Dragoon,7220,19071,7971,7971
217,Protoss Probe,7506,47233,7807,7807
220,Protoss Probe,7678,47233,7979,7979
221,Protoss Probe,7808,47233,8109,8109
222,Protoss Pylon,7865,47233,8386,7865
225,Protoss Dragoon,7910,24371,8661,8661
226,Protoss Dragoon,7972,8403,-1,-1
227,Protoss Probe,7990,29207,8291,8291
228,Protoss Probe,8110,47233,8411,8411
229,Protoss Pylon,8123,47233,8644,8123
231,Protoss Probe,8294,47233,8595,8595
233,Protoss Citadel of Adun,8356,47233,9327,8356
236,Protoss Shuttle,8408,23193,9309,9309
239,Protoss Dragoon,8494,24431,9245,9245
243,Protoss Probe,9026,24542,9327,9327
244,Protoss Dragoon,9046,18426,9797,9797
246,Protoss Robotics Support Bay,9112,15726,9633,9112
248,Protoss Probe,9220,47233,9521,9521
249,Protoss Dragoon,9246,9497,-1,-1
250,Protoss Probe,9328,47233,9629,9629
253,Protoss Templar Archives,9394,47233,10365,9394
254,Protoss Stargate,9528,47233,10649,9528
255,Protoss Reaver,9648,23008,10699,10699
258,Protoss Probe,9784,47233,10085,10085
259,Protoss Probe,9814,47233,10115,10115
265,Protoss Pylon,9910,25377,10431,9910
266,Protoss Pylon,9962,24628,10483,9962
268,Protoss Probe,10126,24241,10427,10427
269,Protoss Observatory,10165,47233,10686,10165
270,Protoss Pylon,10308,47233,10829,10308
272,Protoss Gateway,10356,47233,11327,10356
276,Protoss Probe,10464,47233,10765,10765
278,Protoss Forge,10563,25300,11234,10563
279,Protoss Probe,10604,47233,10905,10905
282,Protoss Reaver,10700,23045,11751,11751
289,Protoss Probe,10928,47233,11229,11229
291,Protoss Probe,11012,47233,11313,11313
293,Protoss Scarab,11430,11485,11430,11430
296,Protoss Arbiter Tribunal,11219,47233,12190,11219
298,Protoss Probe,11314,47233,11615,11615
300,Protoss Dragoon,11364,18831,12115,12115
301,Protoss Dragoon,11370,23217,12121,12121
309,Protoss Probe,11738,47233,12039,12039
310,Protoss Observer,11752,24366,12353,12353
313,Protoss Probe,12040,24392,12341,12341
