@relation pvt_218_lifetimes

@attribute "unit_id" integer
@attribute "type" string
@attribute "gained" integer
@attribute "lost" integer
@attribute "completed" integer
@attribute "observable" integer

@data

6,Protoss Probe,0,41444,0,0
7,Protoss Probe,0,3353,0,0
8,Protoss Probe,0,41444,0,0
9,Protoss Probe,0,41444,0,0
10,Protoss Nexus,0,41444,0,0
48,Protoss Assimilator,32128,41444,32798,32128
82,Protoss Assimilator,4445,41444,5115,4445
83,Protoss Assimilator,7982,41444,8652,7982
102,Protoss Assimilator,2116,3698,2786,2116
118,Protoss Assimilator,28990,41444,29660,28990
156,Protoss Probe,6,13941,307,307
158,Protoss Probe,386,25402,687,687
160,Protoss Probe,688,41444,989,989
162,Protoss Probe,990,41444,1291,1291
164,Protoss Pylon,1233,41444,1754,1233
167,Protoss Probe,1390,41444,1691,1691
169,Protoss Probe,1754,41444,2055,2055
170,Protoss Probe,2056,41444,2357,2357
173,Protoss Probe,2358,41444,2659,2659
175,Protoss Gateway,2611,41444,3582,2611
176,Protoss Probe,2676,41444,2977,2977
178,Protoss Probe,2978,15541,3279,3279
180,Protoss Pylon,3110,41444,3631,3110
181,Protoss Probe,3322,41444,3623,3623
185,Protoss Zealot,3602,8973,4203,4203
186,Protoss Probe,3624,37377,3925,3925
190,Protoss Probe,3926,41444,4227,4227
193,Protoss Nexus,4280,41444,6151,4280
194,Protoss Probe,4300,37788,4601,4601
197,Protoss Probe,4602,41444,4903,4903
199,Protoss Zealot,4700,9006,5301,5301
201,Protoss Pylon,4904,41444,5425,4904
202,Protoss Probe,4924,15554,5225,5225
206,Protoss Probe,5226,41444,5527,5527
209,Protoss Cybernetics Core,5356,41444,6327,5356
210,Protoss Probe,5528,13909,5829,5829
211,Protoss Zealot,5594,8845,6195,6195
213,Protoss Probe,5830,41444,6131,6131
215,Protoss Gateway,5926,41444,6897,5926
217,Protoss Probe,6132,41444,6433,6433
218,Protoss Probe,6266,41444,6567,6567
221,Protoss Dragoon,6418,17301,7169,7169
223,Protoss Probe,6518,41444,6819,6819
225,Protoss Probe,6590,27369,6891,6891
226,Protoss Probe,6844,13247,7145,7145
228,Protoss Probe,6892,11383,7193,7193
230,Protoss Dragoon,7102,10135,7853,7853
231,Protoss Dragoon,7170,12545,7921,7921
233,Protoss Pylon,7204,41444,7725,7204
234,Protoss Probe,7242,41444,7543,7543
237,Protoss Probe,7492,27339,7793,7793
238,Protoss Probe,7725,41444,8026,8026
242,Protoss Dragoon,7854,13078,8605,8605
243,Protoss Probe,7870,41444,8171,8171
244,Protoss Dragoon,7922,12545,8673,8673
245,Protoss Probe,8027,25402,8328,8328
248,Protoss Pylon,8158,41444,8679,8158
249,Protoss Probe,8172,13975,8473,8473
250,Protoss Robotics Facility,8257,41444,9528,8257
252,Protoss Pylon,8373,41444,8894,8373
256,Protoss Probe,8679,41444,8980,8980
259,Protoss Dragoon,8794,17413,9545,9545
260,Protoss Dragoon,8834,17188,9585,9585
261,Protoss Probe,8981,31727,9282,9282
262,Protoss Probe,8986,41444,9287,9287
264,Protoss Probe,9283,41444,9584,9584
265,Protoss Probe,9288,26602,9589,9589
270,Protoss Dragoon,9546,12967,10297,10297
272,Protoss Shuttle,9564,16690,10465,10465
273,Protoss Probe,9585,27457,9886,9886
274,Protoss Dragoon,9586,17508,10337,10337
277,Protoss Probe,9758,14004,10059,10059
278,Protoss Robotics Support Bay,9778,41444,10299,9778
281,Protoss Probe,9887,15228,10188,10188
282,Protoss Gateway,9940,41444,10911,9940
284,Protoss Gateway,10094,41444,11065,10094
286,Protoss Probe,10260,41444,10561,10561
288,Protoss Dragoon,10298,12814,11049,11049
289,Protoss Probe,10320,41444,10621,10621
290,Protoss Dragoon,10338,17444,11089,11089
293,Protoss Pylon,10485,13091,11006,10485
295,Protoss Pylon,10503,11959,11024,10503
297,Protoss Pylon,10564,11210,11085,10564
302,Protoss Observatory,10800,41444,11321,10800
