@relation pvt_059_lifetimes

@attribute "unit_id" integer
@attribute "type" string
@attribute "gained" integer
@attribute "lost" integer
@attribute "completed" integer
@attribute "observable" integer

@data

2,Protoss Probe,0,22080,0,0
3,Protoss Probe,0,22080,0,0
4,Protoss Nexus,0,22080,0,0
27,Protoss Assimilator,6345,22080,7015,6345
33,Protoss Assimilator,18596,22080,19266,18596
38,Protoss Assimilator,3324,22080,3994,3324
53,Protoss Assimilator,17740,22080,18410,17740
105,Protoss Probe,0,22080,0,0
108,Protoss Probe,0,22080,0,0
132,Protoss Probe,6,6553,307,307
134,Protoss Probe,342,22080,643,643
136,Protoss Probe,644,22080,945,945
138,Protoss Probe,946,22080,1247,1247
140,Protoss Pylon,1154,22080,1675,1154
141,Protoss Probe,1272,22080,1573,1573
145,Protoss Probe,1675,22080,1976,1976
147,Protoss Probe,1977,22080,2278,2278
149,Protoss Probe,2279,22080,2580,2580
151,Protoss Nexus,2572,22080,4443,2572
152,Protoss Probe,2662,22080,2963,2963
155,Protoss Gateway,3014,22080,3985,3014
156,Protoss Probe,3084,22080,3385,3385
158,Protoss Probe,3386,22080,3687,3687
162,Protoss Probe,3688,22080,3989,3989
163,Protoss Gateway,3791,22080,4762,3791
166,Protoss Cybernetics Core,4145,22080,5116,4145
168,Protoss Probe,4304,22080,4605,4605
170,Protoss Zealot,4510,11617,5111,5111
173,Protoss Probe,4666,20252,4967,4967
174,Protoss Probe,4670,22080,4971,4971
179,Protoss Dragoon,5178,14937,5929,5929
180,Protoss Dragoon,5182,18740,5933,5933
181,Protoss Pylon,5277,22080,5798,5277
182,Protoss Probe,5324,22080,5625,5625
185,Protoss Probe,5818,22080,6119,6119
186,Protoss Probe,5822,22080,6123,6123
189,Protoss Dragoon,5992,18401,6743,6743
191,Protoss Probe,6120,22080,6421,6421
192,Protoss Probe,6124,16800,6425,6425
193,Protoss Pylon,6154,22080,6675,6154
197,Protoss Probe,6422,22080,6723,6723
198,Protoss Probe,6426,22080,6727,6727
200,Protoss Probe,6724,22080,7025,7025
201,Protoss Probe,6728,22080,7029,7029
203,Protoss Citadel of Adun,6815,22080,7786,6815
205,Protoss Pylon,6862,22080,7383,6862
209,Protoss Probe,7032,22080,7333,7333
210,Protoss Probe,7036,22080,7337,7337
214,Protoss Robotics Facility,7213,22080,8484,7213
217,Protoss Probe,7334,22080,7635,7635
218,Protoss Probe,7338,22080,7639,7639
221,Protoss Pylon,7587,22080,8108,7587
222,Protoss Probe,7636,22080,7937,7937
223,Protoss Probe,7640,20191,7941,7941
226,Protoss Templar Archives,7800,22080,8771,7800
227,Protoss Dragoon,7892,17870,8643,8643
229,Protoss Dragoon,7944,15100,8695,8695
232,Protoss Probe,8064,22080,8365,8365
233,Protoss Probe,8068,22080,8369,8369
237,Protoss Probe,8366,22080,8667,8667
238,Protoss Probe,8370,22080,8671,8671
241,Protoss Gateway,8440,22080,9411,8440
243,Protoss Pylon,8599,22080,9120,8599
245,Protoss Shuttle,8658,8713,-1,-1
248,Protoss Observatory,8737,22080,9258,8737
250,Protoss Shuttle,8784,22080,9685,9685
251,Protoss Dark Templar,8798,22080,9549,9549
254,Protoss Dark Templar,8874,15798,9625,9625
255,Protoss Pylon,9041,22080,9562,9041
258,Protoss Probe,9074,22080,9375,9375
259,Protoss Probe,9080,20214,9381,9381
265,Protoss Probe,9376,22080,9677,9677
266,Protoss Probe,9382,22080,9683,9683
267,Protoss Pylon,9512,22080,10033,9512
270,Protoss Forge,9587,22080,10258,9587
271,Protoss Observer,9686,15018,10287,10287
273,Protoss Gateway,9836,22080,10807,9836
276,Protoss Dragoon,9968,18275,10719,10719
277,Protoss Dragoon,9972,15014,10723,10723
278,Protoss Zealot,10014,15108,10615,10615
279,Protoss Pylon,10019,22080,10540,10019
281,Protoss Probe,10030,22080,10331,10331
282,Protoss Probe,10036,22080,10337,10337
284,Protoss Observer,10288,17414,10889,10889
287,Protoss High Templar,10616,14998,11367,11367
288,Protoss Probe,10624,12932,10925,10925
289,Protoss Probe,10630,22080,10931,10931
290,Protoss Zealot,10720,15281,11321,11321
291,Protoss High Templar,10724,17228,11475,11475
296,Protoss Dragoon,10838,17947,11589,11589
299,Protoss Probe,11046,22080,11347,11347
301,Protoss Stargate,11158,22080,12279,11158
311,Protoss Nexus,11580,22080,13451,11580
313,Protoss Dragoon,11610,18216,12361,12361
314,Protoss Dragoon,11614,18416,12365,12365
315,Protoss Dragoon,11618,18572,12369,12369
316,Protoss Dragoon,11622,15021,12373,12373
317,Protoss Probe,11644,22080,11945,11945
323,Protoss Probe,11902,20271,12203,12203
324,Protoss Pylon,11915,22080,12436,11915
325,Protoss Probe,11946,22080,12247,12247
327,Protoss Pylon,12143,22080,12664,12143
329,Protoss Gateway,12176,22080,13147,12176
330,Protoss Gateway,12213,22080,13184,12213
331,Protoss Pylon,12272,22080,12793,12272
332,Protoss Pylon,12289,22080,12810,12289
338,Protoss Dragoon,12592,18198,13343,13343
339,Protoss High Templar,12602,14966,13353,13353
340,Protoss Zealot,12606,14946,13207,13207
346,Protoss Dragoon,12838,17450,13589,13589
361,Protoss High Templar,13192,18505,13943,13943
362,Protoss Zealot,13200,16941,13801,13801
364,Protoss Zealot,13208,15024,13809,13809
365,Protoss Probe,13214,22080,13515,13515
366,Protoss Arbiter Tribunal,13234,22080,14205,13234
367,Protoss Probe,13338,22080,13639,13639
368,Protoss Dragoon,13344,15014,14095,14095
370,Protoss Dragoon,13354,18773,14105,14105
375,Protoss Probe,13516,22080,13817,13817
377,Protoss Dragoon,13590,17974,14341,14341
378,Protoss Probe,13604,22080,13905,13905
379,Protoss Probe,13640,22080,13941,13941
381,Protoss Photon Cannon,13795,22080,14616,13795
383,Protoss Probe,13906,22080,14207,14207
388,Protoss Photon Cannon,13954,22080,14775,13954
391,Protoss Zealot,14082,16941,14683,14683
392,Protoss Zealot,14090,17068,14691,14691
394,Protoss Zealot,14096,17176,14697,14697
396,Protoss Zealot,14106,16941,14707,14707
398,Protoss Zealot,14342,17158,14943,14943
401,Protoss Arbiter,14530,22080,16931,16931
403,Protoss Zealot,14764,17298,15365,15365
410,Protoss Zealot,14944,17404,15545,15545
411,Protoss Dragoon,15084,22080,15835,15835
412,Protoss Dragoon,15088,22080,15839,15839
413,Protoss Dragoon,15092,18832,15843,15843
414,Protoss Dragoon,15100,18124,15851,15851
427,Protoss Dragoon,15366,22080,16117,16117
429,Protoss Probe,15462,22080,15763,15763
431,Protoss Observer,15540,22080,16141,16141
432,Protoss Dragoon,15546,22080,16297,16297
438,Protoss Zealot,15836,20518,16437,16437
439,Protoss Zealot,15840,19747,16441,16441
440,Protoss Zealot,15844,19885,16445,16445
444,Protoss Dragoon,15852,22080,16603,16603
458,Protoss Nexus,16141,22080,18012,16141
461,Protoss Pylon,16198,17383,16719,16198
