@relation pvt_009_lifetimes

@attribute "unit_id" integer
@attribute "type" string
@attribute "gained" integer
@attribute "lost" integer
@attribute "completed" integer
@attribute "observable" integer

@data

6,Protoss Probe,0,38437,0,0
7,Protoss Probe,0,38437,0,0
8,Protoss Probe,0,38437,0,0
9,Protoss Probe,0,38437,0,0
10,Protoss Nexus,0,38437,0,0
41,Protoss Assimilator,29752,38437,30422,29752
64,Protoss Assimilator,26668,38437,27338,26668
84,Protoss Assimilator,20963,38437,21633,20963
106,Protoss Assimilator,9012,38437,9682,9012
129,Protoss Assimilator,2212,38437,2882,2212
133,Protoss Probe,12,38437,313,313
134,Protoss Probe,380,38437,681,681
136,Protoss Probe,682,38437,983,983
138,Protoss Probe,984,16250,1285,1285
140,Protoss Pylon,1165,38437,1686,1165
141,Protoss Probe,1286,38437,1587,1587
145,Protoss Probe,1686,38437,1987,1987
146,Protoss Gateway,1848,38437,2819,1848
148,Protoss Probe,1988,38437,2289,2289
150,Protoss Probe,2344,38437,2645,2645
152,Protoss Probe,2646,38437,2947,2947
154,Protoss Cybernetics Core,2892,38437,3863,2892
155,Protoss Probe,2948,38437,3249,3249
157,Protoss Zealot,3220,10619,3821,3821
159,Protoss Pylon,3460,38437,3981,3460
160,Protoss Probe,3564,38437,3865,3865
166,Protoss Probe,3992,4007,-1,-1
167,Protoss Dragoon,3996,24574,4747,4747
168,Protoss Probe,4238,38437,4539,4539
172,Protoss Probe,4540,38437,4841,4841
175,Protoss Dragoon,4748,16089,5499,5499
177,Protoss Pylon,4804,38437,5325,4804
179,Protoss Probe,4910,38437,5211,5211
181,Protoss Probe,5212,10694,5513,5513
185,Protoss Dragoon,5500,16980,6251,6251
186,Protoss Probe,5514,38437,5815,5815
188,Protoss Probe,5816,9360,6117,6117
191,Protoss Probe,6186,38437,6487,6487
192,Protoss Nexus,6187,38437,8058,6187
193,Protoss Dragoon,6384,16765,7135,7135
195,Protoss Probe,6488,38437,6789,6789
197,Protoss Pylon,6664,38437,7185,6664
201,Protoss Robotics Facility,6978,38437,8249,6978
204,Protoss Probe,7236,38437,7537,7537
205,Protoss Dragoon,7292,16723,8043,8043
209,Protoss Gateway,7570,38437,8541,7570
210,Protoss Probe,7590,38437,7891,7891
212,Protoss Probe,7904,38437,8205,8205
214,Protoss Dragoon,8044,24871,8795,8795
215,Protoss Probe,8080,38437,8381,8381
217,Protoss Probe,8206,38437,8507,8507
219,Protoss Pylon,8257,38437,8778,8257
223,Protoss Shuttle,8382,18345,9283,9283
225,Protoss Probe,8446,38437,8747,8747
227,Protoss Probe,8520,38437,8821,8821
229,Protoss Robotics Support Bay,8666,38437,9187,8666
232,Protoss Probe,8822,38437,9123,9123
233,Protoss Probe,8878,9907,9179,9179
235,Protoss Zealot,9032,14195,9633,9633
239,Protoss Probe,9124,38437,9425,9425
240,Protoss Probe,9180,38437,9481,9481
243,Protoss Reaver,9284,18345,10335,10335
246,Protoss Pylon,9478,38437,9999,9478
247,Protoss Pylon,9512,38437,10033,9512
248,Protoss Probe,9538,38437,9839,9839
249,Protoss Probe,9560,38437,9861,9861
253,Protoss Pylon,9761,38437,10282,9761
254,Protoss Observatory,9807,38437,10328,9807
255,Protoss Probe,9840,38437,10141,10141
257,Protoss Probe,9908,38437,10209,10209
261,Protoss Probe,10210,38437,10511,10511
264,Protoss Scarab,14231,14271,14231,14231
265,Protoss Scarab,14175,14194,14175,14175
267,Protoss Dragoon,10668,16916,11419,11419
268,Protoss Scarab,10787,10830,10787,10787
269,Protoss Dragoon,10676,16840,11427,11427
270,Protoss Nexus,10756,38437,12627,10756
273,Protoss Scarab,13964,13973,13964,13964
274,Protoss Probe,10844,38437,11145,11145
276,Protoss Scarab,13900,13905,13900,13900
277,Protoss Probe,10898,38437,11199,11199
279,Protoss Pylon,10987,38437,11508,10987
280,Protoss Observer,11008,16343,11609,11609
281,Protoss Pylon,11017,38437,11538,11017
284,Protoss Pylon,11096,38437,11617,11096
286,Protoss Pylon,11148,38437,11669,11148
288,Protoss Citadel of Adun,11160,38437,12131,11160
289,Protoss Pylon,11236,38437,11757,11236
295,Protoss Probe,11498,38437,11799,11799
296,Protoss Gateway,11536,38437,12507,11536
298,Protoss Gateway,11630,38437,12601,11630
