@relation pvt_572_lifetimes

@attribute "unit_id" integer
@attribute "type" string
@attribute "gained" integer
@attribute "lost" integer
@attribute "completed" integer
@attribute "observable" integer

@data

6,Protoss Probe,0,31172,0,0
7,Protoss Probe,0,35754,0,0
8,Protoss Probe,0,3941,0,0
9,Protoss Probe,0,35840,0,0
10,Protoss Nexus,0,32003,0,0
56,Protoss Assimilator,11017,29123,11687,11017
67,Protoss Assimilator,4007,32393,4677,4007
81,Protoss Assimilator,23435,36851,24105,23435
101,Protoss Assimilator,29583,35712,30253,29583
137,Protoss Probe,10,2151,311,311
139,Protoss Probe,396,36851,697,697
141,Protoss Probe,698,31169,999,999
143,Protoss Probe,1000,35837,1301,1301
144,Protoss Pylon,1160,27507,1681,1160
146,Protoss Probe,1330,30536,1631,1631
149,Protoss Probe,1681,35753,1982,1982
151,Protoss Gateway,2015,27407,2986,2015
152,Protoss Probe,2106,31301,2407,2407
155,Protoss Probe,2432,36851,2733,2733
157,Protoss Pylon,2746,3249,-1,2746
158,Protoss Probe,2790,36851,3091,3091
160,Protoss Zealot,3004,12284,3605,3605
161,Protoss Probe,3098,36293,3399,3399
163,Protoss Pylon,3222,3717,-1,3222
164,Protoss Pylon,3379,4112,3900,3379
166,Protoss Probe,3442,33982,3743,3743
169,Protoss Pylon,3778,31418,4299,3778
170,Protoss Probe,3846,36485,4147,4147
171,Protoss Zealot,3960,12720,4561,4561
173,Protoss Probe,4299,31342,4600,4600
175,Protoss Cybernetics Core,4580,31644,5551,4580
176,Protoss Probe,4601,31155,4902,4902
178,Protoss Zealot,4656,12658,5257,5257
180,Protoss Probe,4928,8195,5229,5229
181,Protoss Pylon,5060,33240,5581,5060
183,Protoss Probe,5250,29434,5551,5551
185,Protoss Dragoon,5594,16254,6345,6345
186,Protoss Probe,5656,36367,5957,5957
188,Protoss Pylon,5774,36851,6295,5774
191,Protoss Probe,5984,36363,6285,6285
193,Protoss Pylon,6120,6211,-1,6120
194,Protoss Pylon,6254,22032,6775,6254
195,Protoss Dragoon,6346,8545,7097,7097
198,Protoss Probe,6538,27257,6839,6839
200,Protoss Probe,6840,36851,7141,7141
203,Protoss Dragoon,7098,12932,7849,7849
204,Protoss Probe,7152,36851,7453,7453
206,Protoss Probe,7454,26182,7755,7755
208,Protoss Nexus,7791,29348,9662,7791
210,Protoss Dragoon,7850,12887,8601,8601
211,Protoss Probe,7878,36851,8179,8179
215,Protoss Probe,8180,36851,8481,8481
216,Protoss Robotics Facility,8271,32546,9542,8271
217,Protoss Dragoon,8602,12865,9353,9353
220,Protoss Gateway,8872,30447,9843,8872
223,Protoss Probe,9062,36266,9363,9363
224,Protoss Pylon,9156,31660,9677,9156
228,Protoss Dragoon,9574,28270,10325,10325
232,Protoss Probe,9682,27331,9983,9983
233,Protoss Probe,9694,14707,9995,9995
234,Protoss Shuttle,9710,15509,10611,10611
235,Protoss Robotics Support Bay,9819,32879,10340,9819
238,Protoss Dragoon,9932,28234,10683,10683
240,Protoss Probe,9984,36269,10285,10285
241,Protoss Probe,10014,35351,10315,10315
245,Protoss Probe,10286,17723,10587,10587
247,Protoss Probe,10316,31346,10617,10617
249,Protoss Dragoon,10330,29661,11081,11081
253,Protoss Probe,10588,27408,10889,10889
255,Protoss Reaver,10626,15540,11677,11677
257,Protoss Probe,10754,35393,11055,11055
258,Protoss Probe,10890,36357,11191,11191
259,Protoss Observatory,10992,32893,11513,10992
