@relation pvt_207_lifetimes

@attribute "unit_id" integer
@attribute "type" string
@attribute "gained" integer
@attribute "lost" integer
@attribute "completed" integer
@attribute "observable" integer

@data

6,Protoss Probe,0,22801,0,0
7,Protoss Probe,0,22621,0,0
8,Protoss Probe,0,47259,0,0
9,Protoss Probe,0,47259,0,0
10,Protoss Nexus,0,47259,0,0
41,Protoss Assimilator,18705,24733,19375,18705
51,Protoss Assimilator,13613,39783,14283,13613
62,Protoss Assimilator,2336,47259,3006,2336
73,Protoss Assimilator,14081,47259,14751,14081
95,Protoss Assimilator,30708,34433,31378,30708
132,Protoss Probe,6,44016,307,307
134,Protoss Probe,358,26082,659,659
136,Protoss Probe,660,46882,961,961
138,Protoss Probe,962,26202,1263,1263
140,Protoss Pylon,1156,47259,1677,1156
141,Protoss Probe,1298,25693,1599,1599
145,Protoss Probe,1677,19374,1978,1978
146,Protoss Gateway,1843,47259,2814,1843
147,Protoss Probe,1979,15998,2280,2280
150,Protoss Probe,2281,27009,2582,2582
151,Protoss Probe,2583,47058,2884,2884
153,Protoss Cybernetics Core,2844,47259,3815,2844
155,Protoss Probe,2910,7971,3211,3211
156,Protoss Pylon,3149,47259,3670,3149
158,Protoss Probe,3236,44117,3537,3537
161,Protoss Probe,3538,47259,3839,3839
163,Protoss Probe,3840,27009,4141,4141
164,Protoss Dragoon,3886,13276,4637,4637
167,Protoss Probe,4142,20066,4443,4443
169,Protoss Probe,4444,22526,4745,4745
171,Protoss Dragoon,4638,20383,5389,5389
172,Protoss Probe,4746,16027,5047,5047
175,Protoss Probe,5048,22769,5349,5349
176,Protoss Pylon,5081,47259,5602,5081
181,Protoss Probe,5602,24521,5903,5903
182,Protoss Dragoon,5622,22518,6373,6373
184,Protoss Probe,5904,22691,6205,6205
186,Protoss Pylon,5942,22069,6463,5942
187,Protoss Nexus,6074,22721,7945,6074
189,Protoss Probe,6206,47259,6507,6507
191,Protoss Robotics Facility,6538,47259,7809,6538
192,Protoss Probe,6608,47111,6909,6909
194,Protoss Dragoon,6698,13365,7449,7449
196,Protoss Probe,7074,20129,7375,7375
197,Protoss Gateway,7089,47259,8060,7089
200,Protoss Pylon,7365,47259,7886,7365
201,Protoss Probe,7376,26920,7677,7677
204,Protoss Dragoon,7620,13442,8371,8371
205,Protoss Probe,7678,22400,7979,7979
207,Protoss Observatory,7941,47259,8462,7941
208,Protoss Probe,8060,24260,8361,8361
213,Protoss Probe,8362,11290,8663,8663
215,Protoss Dragoon,8458,19804,9209,9209
216,Protoss Dragoon,8460,25848,9211,9211
217,Protoss Observer,8484,37142,9085,9085
220,Protoss Probe,8544,22755,8845,8845
221,Protoss Probe,8664,11450,8965,8965
223,Protoss Probe,8846,44179,9147,9147
226,Protoss Probe,8966,22781,9267,9267
228,Protoss Nexus,9029,27386,10900,9029
230,Protoss Observer,9086,14454,9687,9687
231,Protoss Pylon,9266,23988,9787,9266
232,Protoss Probe,9268,22343,9569,9569
234,Protoss Dragoon,9374,24548,10125,10125
235,Protoss Dragoon,9376,20647,10127,10127
237,Protoss Gateway,9564,47259,10535,9564
240,Protoss Observer,9688,22343,10289,10289
242,Protoss Gateway,9765,47259,10736,9765
243,Protoss Pylon,9820,27460,10341,9820
244,Protoss Probe,9918,22784,10219,10219
246,Protoss Pylon,9995,47259,10516,9995
248,Protoss Forge,10217,27536,10888,10217
249,Protoss Probe,10220,11324,10521,10521
252,Protoss Dragoon,10256,23265,11007,11007
253,Protoss Dragoon,10258,24473,11009,11009
254,Protoss Probe,10384,44256,10685,10685
256,Protoss Probe,10522,24215,10823,10823
257,Protoss Dragoon,10708,20351,11459,11459
260,Protoss Dragoon,10746,22477,11497,11497
261,Protoss Probe,10828,34115,11129,11129
263,Protoss Probe,10978,23673,11279,11279
264,Protoss Dragoon,11068,16005,11819,11819
265,Protoss Dragoon,11072,19710,11823,11823
266,Protoss Probe,11130,47259,11431,11431
